,Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
944,2021-10-10 08:00:00,18.48,17.79,18.43,18.9,1019,54,3.97,56,broken clouds
945,2021-10-10 09:00:00,19.59,19.01,19.45,19.72,1020,54,4.15,51,broken clouds
946,2021-10-10 10:00:00,20.17,19.63,20.15,20.72,1020,53,4.59,20,few clouds
947,2021-10-10 11:00:00,22.4,21.95,21.77,22.72,1020,48,4.88,18,few clouds
948,2021-10-10 12:00:00,24.05,23.69,22.79,24.72,1019,45,4.49,35,scattered clouds
949,2021-10-10 13:00:00,24.96,24.66,23.99,25.72,1019,44,3.94,69,broken clouds
950,2021-10-10 14:00:00,24.18,23.78,23.99,26.72,1018,43,3.34,80,broken clouds
951,2021-10-10 15:00:00,24.7,24.32,24.45,26.72,1018,42,2.49,78,broken clouds
952,2021-10-10 16:00:00,24.63,24.25,23.99,25.72,1018,42,1.38,22,few clouds
953,2021-10-10 17:00:00,24.04,23.67,23.68,24.55,1017,45,1.12,4,sky is clear
954,2021-10-10 18:00:00,22.87,22.41,21.72,23.44,1018,46,2.13,2,sky is clear
955,2021-10-10 19:00:00,21.68,21.13,18.72,22.33,1018,47,2.61,6,sky is clear
956,2021-10-10 20:00:00,21.15,20.6,18.72,21.78,1018,49,2.77,11,few clouds
957,2021-10-10 21:00:00,20.25,19.85,17.57,21.22,1018,58,2.45,9,sky is clear
958,2021-10-10 22:00:00,19.68,19.3,17.01,20.67,1018,61,2.66,6,sky is clear
959,2021-10-10 23:00:00,17.26,16.58,14.72,20.66,1018,59,2.93,0,sky is clear
960,2021-10-11 00:00:00,18.73,18.2,17.57,20.1,1018,59,3.18,0,sky is clear
961,2021-10-11 01:00:00,19.31,18.84,16.45,20.1,1018,59,3.32,1,sky is clear
962,2021-10-11 02:00:00,19.07,18.6,16.45,19.54,1018,60,3.41,29,scattered clouds
963,2021-10-11 03:00:00,18.83,18.34,15.34,18.99,1018,60,3.52,39,scattered clouds
964,2021-10-11 04:00:00,18.59,18.1,13.68,18.72,1018,61,3.69,26,scattered clouds
965,2021-10-11 05:00:00,18.39,17.9,13.68,18.72,1018,62,3.89,20,few clouds
966,2021-10-11 06:00:00,18.4,17.91,13.68,18.72,1018,62,3.97,24,few clouds
967,2021-10-11 07:00:00,18.37,17.91,12.57,18.72,1018,63,3.94,42,scattered clouds
968,2021-10-11 08:00:00,19.02,18.36,17.79,19.04,1019,53,4.4,56,broken clouds
969,2021-10-11 09:00:00,19.6,18.97,19.59,20.11,1019,52,4.39,53,broken clouds
970,2021-10-11 10:00:00,20.79,20.26,20.7,22.01,1020,51,4.82,74,broken clouds
971,2021-10-11 11:00:00,22.45,21.98,22.37,24.23,1020,47,4.65,63,broken clouds
972,2021-10-11 12:00:00,24.06,23.64,23.9,24.72,1019,43,4.54,74,broken clouds
973,2021-10-11 13:00:00,25.16,24.8,24.54,25.72,1019,41,4.17,89,overcast clouds
974,2021-10-11 14:00:00,25.23,24.83,25.1,26.72,1018,39,3.58,93,overcast clouds
975,2021-10-11 15:00:00,25.29,24.89,25.1,27.72,1018,39,2.98,95,overcast clouds
976,2021-10-11 16:00:00,24.79,24.34,24.59,27.72,1018,39,1.94,95,overcast clouds
977,2021-10-11 17:00:00,24.23,23.73,23.68,26.72,1018,39,1.65,98,overcast clouds
978,2021-10-11 18:00:00,24.35,24.33,21.45,24.72,1018,57,2.47,99,overcast clouds
979,2021-10-11 19:00:00,22.83,22.68,18.68,23.44,1018,58,2.52,99,overcast clouds
980,2021-10-11 20:00:00,20.75,20.03,20.7,22.33,1018,44,2.46,100,overcast clouds
981,2021-10-11 21:00:00,20.9,20.66,20.57,21.78,1019,62,1.99,100,overcast clouds
982,2021-10-11 22:00:00,19.86,19.49,19.72,20.67,1019,61,2.48,30,scattered clouds
983,2021-10-11 23:00:00,19.84,19.45,19.72,20.1,1019,60,2.69,4,sky is clear
984,2021-10-12 00:00:00,19.66,19.25,19.54,20.01,1019,60,2.78,0,sky is clear
985,2021-10-12 01:00:00,18.81,18.29,18.72,19.45,1018,59,2.88,2,sky is clear
986,2021-10-12 02:00:00,18.98,18.5,18.72,20.01,1018,60,2.98,18,few clouds
987,2021-10-12 03:00:00,18.12,17.61,17.72,19.45,1018,62,2.92,37,scattered clouds
988,2021-10-12 04:00:00,19.31,18.92,18.43,19.72,1018,62,2.85,23,few clouds
989,2021-10-12 05:00:00,17.95,17.45,17.72,18.43,1018,63,2.9,0,sky is clear
990,2021-10-12 06:00:00,17.79,17.3,17.72,18.44,1018,64,2.92,1,sky is clear
991,2021-10-12 07:00:00,16.94,16.41,16.72,17.89,1018,66,3.04,4,sky is clear
992,2021-10-12 08:00:00,19.02,18.15,17.88,19.04,1018,45,3.5,0,sky is clear
993,2021-10-12 09:00:00,20.17,19.44,19.55,20.72,1019,46,3.43,0,sky is clear
994,2021-10-12 10:00:00,21.28,20.64,21.12,22.32,1019,45,3.55,0,sky is clear
995,2021-10-12 11:00:00,22.73,22.23,22.23,23.72,1019,45,3.52,0,sky is clear
996,2021-10-12 12:00:00,24.08,23.69,23.9,25.34,1018,44,3.21,0,sky is clear
997,2021-10-12 13:00:00,25.19,24.89,25.01,25.72,1017,43,2.6,0,sky is clear
998,2021-10-12 14:00:00,25.74,25.44,25.1,26.72,1017,41,1.79,0,sky is clear
999,2021-10-12 15:00:00,26.32,26.32,25.66,27.72,1016,41,1.17,0,sky is clear
1000,2021-10-12 16:00:00,26.25,26.25,25.66,27.23,1017,39,0.59,0,sky is clear
1001,2021-10-12 17:00:00,25.16,24.75,24.55,26.12,1017,39,0.23,0,sky is clear
1002,2021-10-12 18:00:00,22.17,21.77,20.72,23.99,1017,51,1.57,0,sky is clear
1003,2021-10-12 19:00:00,19.76,19.25,17.72,22.32,1017,56,1.9,0,sky is clear
1004,2021-10-12 20:00:00,18.94,18.72,16.72,21.22,1018,70,2.12,0,sky is clear
1005,2021-10-12 21:00:00,18.32,18.11,15.72,21.78,1018,73,2.22,0,sky is clear
1006,2021-10-12 22:00:00,18.58,18.58,14.79,21.78,1018,80,2.06,0,sky is clear
1007,2021-10-12 23:00:00,17.48,17.42,16.72,19.0,1018,82,1.92,0,sky is clear
1008,2021-10-13 00:00:00,17.09,17.02,16.72,18.34,1018,83,2.2,0,sky is clear
1009,2021-10-13 01:00:00,16.74,16.51,16.72,17.23,1018,78,2.5,0,sky is clear
1010,2021-10-13 02:00:00,17.24,16.85,16.21,17.79,1018,70,2.72,0,sky is clear
1011,2021-10-13 03:00:00,18.28,17.89,17.32,18.72,1018,66,2.82,0,sky is clear
1012,2021-10-13 04:00:00,16.91,16.28,16.72,17.79,1018,62,2.78,0,sky is clear
1013,2021-10-13 05:00:00,14.69,13.81,13.72,17.23,1018,61,2.83,0,sky is clear
1014,2021-10-13 06:00:00,16.56,15.86,16.21,17.23,1018,61,2.88,0,sky is clear
1015,2021-10-13 07:00:00,16.58,15.94,16.21,17.33,1019,63,3.0,0,sky is clear
1016,2021-10-13 08:00:00,17.46,16.85,16.77,19.0,1019,61,3.66,0,sky is clear
1017,2021-10-13 09:00:00,19.59,18.39,19.59,20.11,1019,30,3.79,0,sky is clear
1018,2021-10-13 10:00:00,20.73,19.64,20.66,21.78,1019,30,4.05,0,sky is clear
1019,2021-10-13 11:00:00,22.38,21.43,22.23,22.89,1019,29,4.36,0,sky is clear
1020,2021-10-13 12:00:00,23.55,22.67,23.34,25.34,1019,27,4.31,0,sky is clear
1021,2021-10-13 13:00:00,24.64,23.86,24.45,25.72,1019,27,3.92,0,sky is clear
1022,2021-10-13 14:00:00,25.71,25.04,24.54,26.72,1018,27,3.24,0,sky is clear
1023,2021-10-13 15:00:00,25.77,25.13,24.54,27.72,1018,28,2.44,0,sky is clear
1024,2021-10-13 16:00:00,25.23,24.54,25.1,26.72,1018,28,1.31,0,sky is clear
1025,2021-10-13 17:00:00,24.67,24.0,24.23,25.72,1018,31,1.22,0,sky is clear
1026,2021-10-13 18:00:00,21.79,21.23,19.72,24.0,1018,46,1.74,0,sky is clear
1027,2021-10-13 19:00:00,19.55,19.23,16.72,22.89,1018,64,2.23,0,sky is clear
1028,2021-10-13 20:00:00,19.03,18.79,16.45,21.78,1018,69,2.45,0,sky is clear
1029,2021-10-13 21:00:00,17.62,17.32,14.72,20.67,1019,72,2.0,0,sky is clear
1030,2021-10-13 22:00:00,18.43,18.34,18.43,18.9,1019,77,1.91,0,sky is clear
1031,2021-10-13 23:00:00,17.93,17.76,17.79,18.44,1019,76,2.12,0,sky is clear
1032,2021-10-14 00:00:00,12.26,11.45,11.54,17.79,1019,73,2.18,0,sky is clear
1033,2021-10-14 01:00:00,12.01,11.12,11.21,16.68,1019,71,2.32,0,sky is clear
1034,2021-10-14 02:00:00,12.08,11.07,11.18,16.68,1018,66,2.53,0,sky is clear
1035,2021-10-14 03:00:00,11.89,10.83,10.89,16.68,1018,65,2.68,0,sky is clear
1036,2021-10-14 04:00:00,11.35,10.24,10.4,16.68,1019,65,2.71,4,sky is clear
1037,2021-10-14 05:00:00,10.94,9.79,9.97,16.68,1019,65,2.73,19,few clouds
1038,2021-10-14 06:00:00,15.74,15.09,12.57,16.12,1019,66,2.72,29,scattered clouds
1039,2021-10-14 07:00:00,15.56,14.95,12.57,15.72,1019,68,2.8,65,broken clouds
1040,2021-10-14 08:00:00,16.37,15.84,15.66,17.23,1020,68,3.21,85,overcast clouds
1041,2021-10-14 09:00:00,20.09,19.2,17.33,20.15,1020,40,2.65,90,overcast clouds
1042,2021-10-14 10:00:00,21.21,20.48,18.44,21.26,1021,42,2.32,97,overcast clouds
1043,2021-10-14 11:00:00,22.89,22.41,20.11,22.93,1021,45,2.13,88,overcast clouds
1044,2021-10-14 12:00:00,22.92,22.55,22.72,22.93,1020,49,1.9,60,broken clouds
1045,2021-10-14 13:00:00,23.45,23.21,21.72,24.54,1020,52,1.76,49,scattered clouds
1046,2021-10-14 14:00:00,24.05,23.63,24.04,25.11,1019,43,1.63,50,scattered clouds
1047,2021-10-14 15:00:00,25.14,24.78,23.9,25.15,1019,41,1.45,61,broken clouds
1048,2021-10-14 16:00:00,24.48,24.08,22.72,24.59,1019,42,1.32,87,overcast clouds
1049,2021-10-14 17:00:00,23.37,22.96,21.72,23.48,1019,46,1.65,100,overcast clouds
1050,2021-10-14 18:00:00,21.63,21.18,17.72,22.88,1020,51,1.95,71,broken clouds
1051,2021-10-14 19:00:00,19.58,19.06,17.79,20.1,1020,56,1.14,76,broken clouds
1052,2021-10-14 20:00:00,19.0,18.42,17.01,19.04,1020,56,1.01,51,broken clouds
1053,2021-10-14 21:00:00,18.44,17.8,15.9,18.48,1021,56,0.55,36,scattered clouds
1054,2021-10-14 22:00:00,17.35,16.73,14.79,17.37,1021,61,1.33,48,scattered clouds
1055,2021-10-14 23:00:00,17.11,16.52,12.72,17.37,1021,63,1.66,7,sky is clear
1056,2021-10-15 00:00:00,16.59,16.03,12.72,16.82,1020,66,1.04,8,sky is clear
1057,2021-10-15 01:00:00,16.8,16.18,11.72,16.82,1021,63,0.52,54,broken clouds
1058,2021-10-15 02:00:00,16.24,15.59,10.72,16.26,1020,64,0.87,51,broken clouds
1059,2021-10-15 03:00:00,15.68,14.95,10.72,15.7,1020,63,1.18,62,broken clouds
1060,2021-10-15 04:00:00,16.26,15.61,9.72,16.26,1020,64,1.39,47,scattered clouds
1061,2021-10-15 05:00:00,15.7,15.02,9.72,15.7,1020,65,1.42,72,broken clouds
1062,2021-10-15 06:00:00,15.15,14.44,8.72,15.15,1020,66,1.1,75,broken clouds
1063,2021-10-15 07:00:00,14.59,13.88,10.72,14.59,1020,68,0.92,97,overcast clouds
1064,2021-10-15 08:00:00,16.26,15.66,11.72,16.26,1021,66,0.58,100,overcast clouds
1065,2021-10-15 09:00:00,18.96,18.53,15.11,19.04,1021,62,0.09,100,overcast clouds
1066,2021-10-15 10:00:00,20.65,20.23,17.23,20.7,1022,56,0.65,59,broken clouds
1067,2021-10-15 11:00:00,21.26,20.77,20.57,21.26,1021,51,1.2,7,sky is clear
1068,2021-10-15 12:00:00,22.3,21.84,18.72,23.99,1021,48,1.96,11,few clouds
1069,2021-10-15 13:00:00,23.47,23.18,22.23,23.68,1020,50,2.31,94,overcast clouds
1070,2021-10-15 14:00:00,24.04,23.75,22.23,24.79,1020,48,2.35,100,overcast clouds
1071,2021-10-15 15:00:00,23.43,23.13,21.22,24.79,1019,50,3.13,97,overcast clouds
1072,2021-10-15 16:00:00,22.89,22.67,21.22,23.12,1019,55,2.91,66,broken clouds
1073,2021-10-15 17:00:00,21.54,21.37,16.72,22.57,1019,62,2.22,55,broken clouds
1074,2021-10-15 18:00:00,19.37,19.11,15.72,20.34,1020,67,1.99,73,broken clouds
1075,2021-10-15 19:00:00,17.82,17.54,15.72,18.68,1020,72,1.74,54,broken clouds
1076,2021-10-15 20:00:00,17.2,16.99,14.72,17.37,1020,77,1.52,53,broken clouds
1077,2021-10-15 21:00:00,16.7,16.46,14.72,16.82,1020,78,1.22,93,overcast clouds
1078,2021-10-15 22:00:00,16.69,16.48,14.72,16.82,1020,79,1.71,95,overcast clouds
1079,2021-10-15 23:00:00,16.11,15.92,13.72,16.26,1019,82,1.5,96,overcast clouds
1080,2021-10-16 00:00:00,16.16,15.95,14.45,16.26,1019,81,0.91,94,overcast clouds
1081,2021-10-16 01:00:00,16.1,15.88,13.72,16.26,1019,81,1.18,92,overcast clouds
1082,2021-10-16 02:00:00,16.15,15.94,14.45,16.26,1018,81,0.74,93,overcast clouds
1083,2021-10-16 03:00:00,16.05,15.8,12.72,16.26,1018,80,0.94,98,overcast clouds
1084,2021-10-16 04:00:00,15.5,15.27,12.72,15.7,1017,83,0.97,100,overcast clouds
1085,2021-10-16 05:00:00,15.55,15.33,13.34,15.7,1017,83,1.05,98,overcast clouds
1086,2021-10-16 06:00:00,16.6,16.35,13.72,16.82,1017,78,0.58,96,overcast clouds
1087,2021-10-16 07:00:00,15.02,14.82,13.34,15.34,1018,86,1.02,91,overcast clouds
1088,2021-10-16 08:00:00,15.59,15.4,13.99,15.7,1018,84,0.23,92,overcast clouds
1089,2021-10-16 09:00:00,17.32,17.2,15.11,17.37,1019,80,0.73,93,overcast clouds
1090,2021-10-16 10:00:00,17.93,17.84,16.72,17.93,1018,79,0.44,100,overcast clouds
1091,2021-10-16 11:00:00,18.98,18.89,16.68,19.04,1019,75,1.36,100,overcast clouds
1092,2021-10-16 12:00:00,19.53,19.47,17.72,19.59,1018,74,1.84,97,overcast clouds
1093,2021-10-16 13:00:00,19.02,19.04,17.72,20.1,1017,79,2.9,100,overcast clouds
1094,2021-10-16 14:00:00,20.11,20.16,18.72,20.15,1017,76,3.81,100,light rain
1095,2021-10-16 15:00:00,20.11,20.19,18.72,20.15,1017,77,3.76,100,overcast clouds
1096,2021-10-16 16:00:00,19.59,19.64,19.45,19.59,1017,78,3.65,100,overcast clouds
1097,2021-10-16 17:00:00,19.05,19.05,18.44,19.54,1017,78,3.03,99,overcast clouds
1098,2021-10-16 18:00:00,18.9,18.99,16.68,19.04,1018,82,2.6,100,light rain
1099,2021-10-16 19:00:00,17.77,17.85,15.72,17.93,1018,86,2.87,97,moderate rain
1100,2021-10-16 20:00:00,16.75,16.75,15.11,17.01,1018,87,2.93,100,moderate rain
1101,2021-10-16 21:00:00,15.64,15.61,14.72,16.45,1018,90,2.82,100,overcast clouds
1102,2021-10-16 22:00:00,15.67,15.67,14.55,15.9,1018,91,3.67,98,light rain
1103,2021-10-16 23:00:00,15.66,15.68,14.54,16.45,1017,92,4.1,100,light rain
1104,2021-10-17 00:00:00,16.2,16.28,15.1,16.45,1018,92,4.06,100,overcast clouds
1105,2021-10-17 01:00:00,16.26,16.34,15.66,16.72,1017,92,3.81,100,overcast clouds
1106,2021-10-17 02:00:00,16.78,16.92,15.66,16.82,1017,92,3.41,100,overcast clouds
1107,2021-10-17 03:00:00,16.78,16.92,15.66,16.82,1017,92,3.13,100,overcast clouds
1108,2021-10-17 04:00:00,16.84,17.01,16.12,17.72,1016,93,2.84,100,overcast clouds
1109,2021-10-17 05:00:00,16.84,17.01,16.21,17.72,1016,93,2.7,100,overcast clouds
1110,2021-10-17 06:00:00,16.84,17.01,16.21,17.72,1016,93,2.55,100,overcast clouds
1111,2021-10-17 07:00:00,16.82,16.99,16.45,16.82,1017,93,2.33,100,overcast clouds
1112,2021-10-17 08:00:00,17.37,17.59,16.77,17.72,1017,93,2.17,100,overcast clouds
1113,2021-10-17 09:00:00,17.94,18.22,16.77,18.72,1017,93,2.58,100,overcast clouds
1114,2021-10-17 10:00:00,18.44,18.74,17.32,19.23,1018,92,2.41,100,overcast clouds
1115,2021-10-17 11:00:00,19.02,19.38,17.89,19.04,1018,92,2.18,100,light rain
1116,2021-10-17 12:00:00,20.12,20.56,18.99,20.15,1018,91,2.1,100,light rain
1117,2021-10-17 13:00:00,19.59,19.98,18.99,19.72,1017,91,2.61,100,light rain
1118,2021-10-17 14:00:00,20.05,20.51,18.72,21.45,1017,92,3.54,93,light rain
1119,2021-10-17 15:00:00,20.05,20.51,18.72,20.9,1017,92,4.16,84,broken clouds
1120,2021-10-17 16:00:00,20.03,20.49,18.34,21.45,1018,92,3.86,100,light rain
1121,2021-10-17 17:00:00,19.55,19.96,18.34,19.59,1018,92,3.0,100,overcast clouds
1122,2021-10-17 18:00:00,19.02,19.38,17.79,19.04,1018,92,2.58,100,light rain
1123,2021-10-17 19:00:00,19.02,19.38,17.88,19.04,1019,92,2.64,100,overcast clouds
1124,2021-10-17 20:00:00,19.02,19.38,18.34,19.04,1019,92,2.89,100,light rain
1125,2021-10-17 21:00:00,19.0,19.36,18.34,19.79,1020,92,2.78,100,overcast clouds
1126,2021-10-17 22:00:00,19.0,19.38,18.34,19.79,1020,93,2.81,100,overcast clouds
1127,2021-10-17 23:00:00,19.0,19.38,18.34,19.79,1020,93,3.0,100,overcast clouds
1128,2021-10-18 00:00:00,19.0,19.38,18.34,19.79,1020,93,2.47,100,overcast clouds
1129,2021-10-18 01:00:00,19.0,19.38,18.34,19.79,1020,93,2.23,100,overcast clouds
1130,2021-10-18 02:00:00,18.99,19.37,17.88,19.79,1020,93,2.08,100,overcast clouds
1131,2021-10-18 03:00:00,18.99,19.37,17.88,19.79,1020,93,1.96,100,overcast clouds
1132,2021-10-18 04:00:00,18.48,18.81,17.88,18.72,1020,93,1.96,100,overcast clouds
1133,2021-10-18 05:00:00,18.48,18.81,17.88,18.72,1021,93,1.67,100,overcast clouds
1134,2021-10-18 06:00:00,18.48,18.81,17.79,18.72,1021,93,1.4,100,overcast clouds
1135,2021-10-18 07:00:00,18.48,18.81,17.79,18.72,1021,93,1.19,100,overcast clouds
1136,2021-10-18 08:00:00,18.97,19.35,17.79,19.79,1022,93,1.38,100,overcast clouds
1137,2021-10-18 09:00:00,20.04,20.5,17.88,20.15,1022,92,1.84,100,overcast clouds
1138,2021-10-18 10:00:00,21.75,22.2,19.0,21.82,1022,85,2.13,100,overcast clouds
1139,2021-10-18 11:00:00,21.78,22.21,19.72,22.88,1022,84,2.8,100,overcast clouds
1140,2021-10-18 12:00:00,22.88,23.31,20.72,23.43,1022,80,3.28,100,overcast clouds
1141,2021-10-18 13:00:00,23.42,23.8,20.72,24.54,1021,76,3.29,100,overcast clouds
1142,2021-10-18 14:00:00,24.51,24.79,21.72,24.59,1021,68,3.08,97,overcast clouds
1143,2021-10-18 15:00:00,23.98,24.26,21.72,24.04,1020,70,2.4,95,overcast clouds
1144,2021-10-18 16:00:00,23.34,23.64,20.72,23.99,1020,73,1.87,84,broken clouds
1145,2021-10-18 17:00:00,23.27,23.58,19.72,23.48,1020,74,1.33,62,broken clouds
1146,2021-10-18 18:00:00,22.15,22.48,18.72,22.37,1021,79,1.47,36,scattered clouds
1147,2021-10-18 19:00:00,20.99,21.36,16.72,21.26,1021,85,0.87,34,scattered clouds
1148,2021-10-18 20:00:00,19.93,20.28,16.72,20.15,1022,88,1.81,33,scattered clouds
1149,2021-10-18 21:00:00,19.54,19.87,17.57,19.59,1021,89,2.21,8,sky is clear
1150,2021-10-18 22:00:00,19.34,19.71,15.72,19.59,1022,91,1.84,2,sky is clear
1151,2021-10-18 23:00:00,19.73,20.13,15.72,20.15,1021,91,1.78,0,sky is clear
1152,2021-10-19 00:00:00,19.51,19.84,16.68,20.15,1021,89,1.72,0,sky is clear
1153,2021-10-19 01:00:00,18.95,19.15,16.12,19.04,1021,86,1.71,0,sky is clear
1154,2021-10-19 02:00:00,20.01,20.16,15.66,20.15,1021,80,1.77,0,sky is clear
1155,2021-10-19 03:00:00,16.21,16.34,15.1,16.72,1020,94,1.88,6,sky is clear
1156,2021-10-19 04:00:00,15.53,15.62,15.1,15.72,1020,95,1.94,17,few clouds
1157,2021-10-19 05:00:00,14.36,14.31,13.73,15.72,1020,94,1.96,3,sky is clear
1158,2021-10-19 06:00:00,15.7,15.75,15.11,15.72,1021,93,2.07,26,scattered clouds
1159,2021-10-19 07:00:00,15.7,15.73,15.11,15.72,1021,92,2.12,17,few clouds
1160,2021-10-19 08:00:00,16.38,16.42,15.66,16.72,1021,90,2.03,2,sky is clear
1161,2021-10-19 09:00:00,22.78,22.92,17.88,22.93,1021,69,1.92,3,sky is clear
1162,2021-10-19 10:00:00,24.47,24.7,20.67,24.59,1021,66,1.92,0,sky is clear
1163,2021-10-19 11:00:00,25.65,25.97,22.89,25.7,1021,65,3.11,0,sky is clear
1164,2021-10-19 12:00:00,26.7,27.9,25.1,26.82,1021,63,3.92,0,sky is clear
1165,2021-10-19 13:00:00,27.28,28.53,25.72,27.37,1020,61,4.35,0,sky is clear
1166,2021-10-19 14:00:00,27.29,28.46,25.72,27.37,1020,60,4.45,3,sky is clear
1167,2021-10-19 15:00:00,27.2,28.34,23.72,27.37,1020,60,3.99,3,sky is clear
1168,2021-10-19 16:00:00,25.98,25.98,21.72,26.26,1020,66,3.34,10,sky is clear
1169,2021-10-19 17:00:00,23.4,23.75,21.22,24.79,1020,75,2.57,34,scattered clouds
1170,2021-10-19 18:00:00,22.22,22.46,19.72,23.12,1020,75,2.27,30,scattered clouds
1171,2021-10-19 19:00:00,21.66,21.68,19.72,21.82,1021,69,2.1,72,broken clouds
1172,2021-10-19 20:00:00,20.68,20.74,20.1,20.72,1021,74,2.1,90,overcast clouds
1173,2021-10-19 21:00:00,20.57,20.67,18.72,20.7,1021,76,2.27,90,overcast clouds
1174,2021-10-19 22:00:00,20.12,20.2,19.23,20.15,1021,77,2.41,41,scattered clouds
1175,2021-10-19 23:00:00,19.56,19.63,18.99,19.59,1021,79,1.85,29,scattered clouds
1176,2021-10-20 00:00:00,18.91,19.0,16.72,19.23,1021,82,1.91,50,scattered clouds
1177,2021-10-20 01:00:00,18.38,18.39,16.72,19.23,1021,81,2.15,85,overcast clouds
1178,2021-10-20 02:00:00,18.4,18.46,17.23,19.23,1021,83,2.44,92,overcast clouds
1179,2021-10-20 03:00:00,18.45,18.52,17.23,19.23,1020,83,2.41,81,broken clouds
1180,2021-10-20 04:00:00,18.43,18.5,16.77,19.23,1020,83,2.71,85,light rain
1181,2021-10-20 05:00:00,18.39,18.45,16.77,19.23,1020,83,3.01,91,light rain
1182,2021-10-20 06:00:00,17.92,18.12,17.23,17.93,1020,90,2.73,87,light rain
1183,2021-10-20 07:00:00,17.38,17.58,17.32,17.89,1020,92,2.45,91,light rain
1184,2021-10-20 08:00:00,17.38,17.6,17.23,17.89,1020,93,2.39,95,light rain
1185,2021-10-20 09:00:00,17.92,18.2,17.72,17.93,1021,93,2.34,100,light rain
1186,2021-10-20 10:00:00,18.45,18.78,17.72,18.48,1021,93,2.98,100,overcast clouds
1187,2021-10-20 11:00:00,18.45,18.78,17.72,18.48,1022,93,3.45,98,overcast clouds
1188,2021-10-20 12:00:00,18.99,19.37,17.79,19.23,1022,93,3.91,89,overcast clouds
1189,2021-10-20 13:00:00,19.08,19.47,18.34,20.34,1021,93,3.95,53,broken clouds
1190,2021-10-20 14:00:00,20.12,20.38,19.55,20.34,1021,84,4.34,24,few clouds
1191,2021-10-20 15:00:00,19.65,19.81,19.45,21.21,1021,82,4.87,40,scattered clouds
1192,2021-10-20 16:00:00,20.14,20.32,19.72,20.66,1021,81,4.58,49,scattered clouds
1193,2021-10-20 17:00:00,19.06,19.27,18.34,20.1,1021,86,3.71,45,scattered clouds
1194,2021-10-20 18:00:00,18.52,18.75,17.57,19.54,1021,89,1.97,32,scattered clouds
1195,2021-10-20 19:00:00,17.93,18.15,17.72,18.44,1022,91,1.79,46,scattered clouds
1196,2021-10-20 20:00:00,17.93,18.18,17.01,18.43,1022,92,1.56,76,broken clouds
1197,2021-10-20 21:00:00,17.38,17.6,17.23,17.89,1022,93,1.65,89,overcast clouds
1198,2021-10-20 22:00:00,16.82,16.99,16.68,17.33,1022,93,1.18,100,overcast clouds
1199,2021-10-20 23:00:00,16.82,16.99,16.68,16.82,1022,93,1.27,100,overcast clouds
1200,2021-10-21 00:00:00,16.25,16.36,15.57,16.77,1022,93,1.21,100,overcast clouds
1201,2021-10-21 01:00:00,16.18,16.28,14.72,16.26,1022,93,1.51,100,overcast clouds
1202,2021-10-21 02:00:00,15.65,15.7,14.72,15.7,1022,93,1.43,99,overcast clouds
1203,2021-10-21 03:00:00,15.65,15.7,14.72,15.7,1021,93,1.32,90,overcast clouds
1204,2021-10-21 04:00:00,15.63,15.68,14.72,15.7,1021,93,1.25,83,broken clouds
1205,2021-10-21 05:00:00,15.6,15.64,13.68,15.7,1022,93,1.45,56,broken clouds
1206,2021-10-21 06:00:00,14.07,13.96,13.12,15.66,1022,93,1.43,61,broken clouds
1207,2021-10-21 07:00:00,14.06,13.92,13.12,15.1,1022,92,1.58,43,scattered clouds
1208,2021-10-21 08:00:00,14.59,14.48,14.45,14.72,1023,91,1.97,37,scattered clouds
1209,2021-10-21 09:00:00,16.2,15.76,14.79,16.26,1023,72,2.58,17,few clouds
1210,2021-10-21 10:00:00,16.28,15.71,16.12,16.77,1024,67,3.07,48,scattered clouds
1211,2021-10-21 11:00:00,16.9,16.26,15.9,17.88,1023,62,3.32,51,broken clouds
1212,2021-10-21 12:00:00,17.39,16.78,16.45,17.89,1023,61,3.51,57,broken clouds
1213,2021-10-21 13:00:00,17.92,17.31,17.01,18.44,1022,59,3.53,79,broken clouds
1214,2021-10-21 14:00:00,17.97,17.36,17.01,19.54,1022,59,3.82,92,overcast clouds
1215,2021-10-21 15:00:00,18.47,17.94,17.72,18.99,1022,60,4.34,95,overcast clouds
1216,2021-10-21 16:00:00,17.36,16.82,16.45,17.88,1022,64,4.41,76,broken clouds
1217,2021-10-21 17:00:00,16.78,16.26,15.34,17.32,1022,67,3.51,54,broken clouds
1218,2021-10-21 18:00:00,15.14,14.64,14.45,15.66,1022,74,3.13,28,scattered clouds
1219,2021-10-21 19:00:00,14.1,13.63,13.68,15.1,1022,79,3.0,10,sky is clear
1220,2021-10-21 20:00:00,13.52,13.07,12.57,14.54,1022,82,2.94,6,sky is clear
1221,2021-10-21 21:00:00,12.94,12.48,12.01,13.44,1023,84,2.54,4,sky is clear
1222,2021-10-21 22:00:00,12.88,12.44,10.9,13.43,1023,85,2.26,7,sky is clear
1223,2021-10-21 23:00:00,12.38,11.92,12.23,12.72,1023,86,2.14,2,sky is clear
1224,2021-10-22 00:00:00,11.78,11.26,10.72,12.32,1022,86,2.12,2,sky is clear
1225,2021-10-22 01:00:00,12.32,11.83,10.9,12.37,1022,85,2.28,2,sky is clear
1226,2021-10-22 02:00:00,11.77,11.22,10.72,11.82,1022,85,2.1,3,sky is clear
1227,2021-10-22 03:00:00,11.75,11.15,10.72,11.82,1022,83,1.95,0,sky is clear
