,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
712,0.168,0.0,0.191,2023-01-30 16:00:00,11.42,9.87,11.26,12.82,1029.0,48.0,1.19,0.0,sky is clear
713,0.275,0.0,0.005,2023-01-30 17:00:00,11.17,9.65,9.54,12.23,1030.0,50.0,0.37,0.0,sky is clear
714,0.698,0.0,0.0,2023-01-30 18:00:00,8.82,8.82,7.49,10.57,1030.0,50.0,0.98,0.0,sky is clear
715,1.087,0.0,0.0,2023-01-30 19:00:00,7.12,6.45,6.38,8.43,1031.0,61.0,1.43,0.0,sky is clear
716,0.468,0.0,0.0,2023-01-30 20:00:00,6.25,4.93,5.26,8.9,1031.0,76.0,1.89,0.0,sky is clear
717,0.443,0.0,0.0,2023-01-30 21:00:00,5.23,3.75,3.6,7.32,1031.0,82.0,1.89,0.0,sky is clear
718,0.0,0.496,0.0,2023-01-30 22:00:00,4.41,2.89,3.04,7.23,1031.0,86.0,1.81,0.0,sky is clear
719,0.0,0.579,0.0,2023-01-30 23:00:00,4.21,2.76,2.49,6.68,1032.0,89.0,1.72,0.0,sky is clear
720,0.0,0.573,0.0,2023-01-31 00:00:00,4.56,3.28,1.38,5.66,1032.0,90.0,1.63,0.0,sky is clear
721,0.0,0.504,0.0,2023-01-31 01:00:00,4.38,2.93,0.82,5.57,1032.0,89.0,1.75,0.0,sky is clear
722,0.0,0.317,0.0,2023-01-31 02:00:00,3.63,1.95,-0.29,5.01,1032.0,88.0,1.84,0.0,sky is clear
723,0.0,0.322,0.0,2023-01-31 03:00:00,3.53,1.78,-0.29,3.99,1032.0,89.0,1.89,0.0,sky is clear
724,0.0,0.297,0.0,2023-01-31 04:00:00,3.53,1.45,-0.29,4.45,1031.0,90.0,2.2,0.0,sky is clear
725,0.0,0.3,0.0,2023-01-31 05:00:00,3.71,1.38,3.43,4.45,1032.0,92.0,2.49,17.0,few clouds
726,0.0,0.302,0.0,2023-01-31 06:00:00,2.79,0.22,2.72,4.45,1032.0,91.0,2.57,0.0,sky is clear
727,0.0,0.84,0.0,2023-01-31 07:00:00,2.79,0.13,2.72,3.34,1032.0,91.0,2.67,0.0,sky is clear
728,0.174,0.0,0.184,2023-01-31 08:00:00,2.45,-0.24,-0.85,3.9,1032.0,90.0,2.63,0.0,sky is clear
729,0.0,0.0,0.28,2023-01-31 09:00:00,4.19,1.83,2.32,5.01,1033.0,87.0,2.63,0.0,sky is clear
730,0.0,0.0,0.283,2023-01-31 10:00:00,9.5,8.65,6.68,9.59,1033.0,58.0,1.95,0.0,sky is clear
731,0.617,0.0,0.849,2023-01-31 11:00:00,10.97,9.64,8.34,11.26,1033.0,58.0,1.27,0.0,sky is clear
732,0.0,0.0,0.379,2023-01-31 12:00:00,11.29,10.02,10.57,11.82,1032.0,59.0,0.47,0.0,sky is clear
733,0.0,0.0,0.295,2023-01-31 13:00:00,12.4,11.11,12.23,13.12,1032.0,54.0,0.39,0.0,sky is clear
734,0.488,0.0,0.504,2023-01-31 14:00:00,13.33,11.89,11.72,14.23,1031.0,45.0,1.07,0.0,sky is clear
735,0.949,0.0,0.531,2023-01-31 15:00:00,13.16,11.65,9.54,14.71,1030.0,43.0,1.42,0.0,sky is clear
736,0.9,0.0,0.188,2023-01-31 16:00:00,12.79,11.3,10.1,15.26,1030.0,45.0,1.62,0.0,sky is clear
737,0.279,0.0,0.007,2023-01-31 17:00:00,12.67,11.25,10.1,13.12,1030.0,48.0,1.42,0.0,sky is clear
738,0.627,0.0,0.0,2023-01-31 18:00:00,9.73,8.85,9.54,10.01,1030.0,66.0,2.03,0.0,sky is clear
739,2.782,0.0,0.0,2023-01-31 19:00:00,8.0,6.91,7.72,8.99,1030.0,71.0,1.95,0.0,sky is clear
740,0.716,0.0,0.0,2023-01-31 20:00:00,7.22,5.81,6.72,8.68,1030.0,81.0,2.16,0.0,sky is clear
741,0.642,0.0,0.0,2023-01-31 21:00:00,6.37,4.87,5.72,8.34,1030.0,83.0,2.1,0.0,sky is clear
742,0.0,1.635,0.0,2023-01-31 22:00:00,4.97,3.32,3.72,7.23,1030.0,87.0,2.01,0.0,sky is clear
743,0.0,1.706,0.0,2023-01-31 23:00:00,5.91,4.47,4.23,6.68,1030.0,90.0,1.96,0.0,sky is clear
744,0.0,1.65,0.0,2023-02-01 00:00:00,5.76,4.41,3.68,6.12,1030.0,89.0,1.85,0.0,sky is clear
745,0.0,0.585,0.0,2023-02-01 01:00:00,4.28,2.71,3.12,5.66,1030.0,87.0,1.84,0.0,sky is clear
746,0.0,0.394,0.0,2023-02-01 02:00:00,4.2,2.45,3.12,6.68,1029.0,87.0,1.99,0.0,sky is clear
747,0.0,0.325,0.0,2023-02-01 03:00:00,3.1,1.02,2.72,7.23,1029.0,89.0,2.12,0.0,sky is clear
748,0.0,0.289,0.0,2023-02-01 04:00:00,2.52,0.05,1.72,7.23,1029.0,90.0,2.41,0.0,sky is clear
749,0.0,0.299,0.0,2023-02-01 05:00:00,3.92,1.39,3.72,7.23,1029.0,91.0,2.77,7.0,sky is clear
750,0.0,1.803,0.0,2023-02-01 06:00:00,5.65,3.41,5.1,7.23,1029.0,91.0,2.83,3.0,sky is clear
751,0.0,1.476,0.0,2023-02-01 07:00:00,4.94,2.58,4.72,7.23,1029.0,90.0,2.81,1.0,sky is clear
752,0.195,0.0,0.191,2023-02-01 08:00:00,4.09,1.55,3.6,7.23,1029.0,90.0,2.83,3.0,sky is clear
753,0.0,0.0,0.29,2023-02-01 09:00:00,7.4,5.29,6.21,7.82,1030.0,88.0,3.16,0.0,sky is clear
754,0.0,0.0,0.308,2023-02-01 10:00:00,10.53,9.26,6.77,10.7,1030.0,62.0,2.69,0.0,sky is clear
755,0.0,0.0,0.286,2023-02-01 11:00:00,11.77,10.6,10.57,11.82,1030.0,61.0,2.6,0.0,sky is clear
756,0.121,0.0,0.536,2023-02-01 12:00:00,12.91,11.77,11.12,12.93,1030.0,58.0,2.86,0.0,sky is clear
757,0.0,0.0,0.308,2023-02-01 13:00:00,13.0,11.82,12.23,13.82,1029.0,56.0,2.74,0.0,sky is clear
758,0.284,0.0,0.514,2023-02-01 14:00:00,13.09,11.89,12.79,14.82,1028.0,55.0,2.49,0.0,sky is clear
759,0.0,0.0,0.409,2023-02-01 15:00:00,13.09,11.81,12.79,15.9,1028.0,52.0,1.96,0.0,sky is clear
760,0.712,0.0,0.209,2023-02-01 16:00:00,13.59,12.31,13.34,15.34,1028.0,50.0,1.31,0.0,sky is clear
761,0.359,0.0,0.003,2023-02-01 17:00:00,13.41,12.16,12.72,14.23,1028.0,52.0,0.91,0.0,sky is clear
762,1.622,0.0,0.0,2023-02-01 18:00:00,10.04,8.69,9.72,11.21,1028.0,61.0,1.55,0.0,sky is clear
763,1.159,0.0,0.0,2023-02-01 19:00:00,9.83,9.02,9.72,10.57,1028.0,71.0,1.97,0.0,sky is clear
764,0.703,0.0,0.0,2023-02-01 20:00:00,7.57,6.15,6.72,10.57,1029.0,80.0,2.24,0.0,sky is clear
765,0.823,0.0,0.0,2023-02-01 21:00:00,6.69,5.44,5.72,10.01,1029.0,84.0,1.89,0.0,sky is clear
766,0.0,0.642,0.0,2023-02-01 22:00:00,7.37,6.19,6.72,8.99,1028.0,87.0,1.93,0.0,sky is clear
767,0.0,0.633,0.0,2023-02-01 23:00:00,5.79,4.31,4.72,8.9,1029.0,87.0,1.98,0.0,sky is clear
768,0.0,0.623,0.0,2023-02-02 00:00:00,5.64,4.0,4.72,8.34,1029.0,86.0,2.12,0.0,sky is clear
769,0.0,0.635,0.0,2023-02-02 01:00:00,7.12,5.57,5.34,8.9,1028.0,85.0,2.3,0.0,sky is clear
770,0.0,0.612,0.0,2023-02-02 02:00:00,7.12,5.47,5.34,8.9,1028.0,85.0,2.43,0.0,sky is clear
771,0.0,0.444,0.0,2023-02-02 03:00:00,7.82,6.26,4.79,8.34,1028.0,85.0,2.48,0.0,sky is clear
772,0.0,0.338,0.0,2023-02-02 04:00:00,7.8,6.22,4.23,7.88,1028.0,85.0,2.5,0.0,sky is clear
773,0.0,0.341,0.0,2023-02-02 05:00:00,6.92,5.16,3.68,7.32,1028.0,86.0,2.52,0.0,sky is clear
774,0.0,0.355,0.0,2023-02-02 06:00:00,6.92,5.14,3.68,7.32,1029.0,87.0,2.55,0.0,sky is clear
775,0.0,1.339,0.0,2023-02-02 07:00:00,6.92,5.11,3.12,7.32,1029.0,87.0,2.59,0.0,sky is clear
776,0.268,0.0,0.203,2023-02-02 08:00:00,6.79,4.85,3.12,7.23,1030.0,85.0,2.72,0.0,sky is clear
777,0.135,0.0,0.426,2023-02-02 09:00:00,7.58,5.35,6.77,7.82,1030.0,80.0,3.41,0.0,sky is clear
778,0.272,0.0,0.554,2023-02-02 10:00:00,10.59,9.19,7.88,10.7,1031.0,57.0,3.22,0.0,sky is clear
779,0.0,0.0,0.338,2023-02-02 11:00:00,11.55,10.2,10.57,11.82,1031.0,55.0,3.51,0.0,sky is clear
780,0.229,0.0,0.531,2023-02-02 12:00:00,12.89,11.59,11.38,13.12,1031.0,52.0,3.36,0.0,sky is clear
781,0.0,0.0,0.33,2023-02-02 13:00:00,14.58,13.4,13.34,14.82,1030.0,50.0,3.05,0.0,sky is clear
782,0.132,0.0,0.462,2023-02-02 14:00:00,15.68,14.48,14.45,15.9,1030.0,45.0,2.44,0.0,sky is clear
783,0.0,0.0,0.414,2023-02-02 15:00:00,15.62,14.36,14.72,16.45,1030.0,43.0,1.8,0.0,sky is clear
784,0.175,0.0,0.201,2023-02-02 16:00:00,15.47,14.25,12.88,16.38,1030.0,45.0,1.26,0.0,sky is clear
785,0.368,0.0,0.007,2023-02-02 17:00:00,15.0,13.81,12.72,15.15,1030.0,48.0,0.89,0.0,sky is clear
786,1.621,0.0,0.0,2023-02-02 18:00:00,11.05,9.57,10.72,13.34,1031.0,52.0,0.87,0.0,sky is clear
787,1.397,0.0,0.0,2023-02-02 19:00:00,9.22,8.67,8.72,11.21,1031.0,66.0,1.58,0.0,sky is clear
788,1.272,0.0,0.0,2023-02-02 20:00:00,8.51,7.5,7.72,11.12,1031.0,77.0,1.95,0.0,sky is clear
789,1.972,0.0,0.0,2023-02-02 21:00:00,7.51,6.37,6.72,11.12,1031.0,82.0,1.92,0.0,sky is clear
790,0.0,1.831,0.0,2023-02-02 22:00:00,7.97,6.95,5.82,10.01,1032.0,86.0,1.87,0.0,sky is clear
791,0.0,1.76,0.0,2023-02-02 23:00:00,5.79,4.28,4.71,9.45,1032.0,87.0,2.01,0.0,sky is clear
792,0.0,1.801,0.0,2023-02-03 00:00:00,6.31,4.76,4.71,9.45,1032.0,85.0,2.14,0.0,sky is clear
793,0.0,1.416,0.0,2023-02-03 01:00:00,6.68,5.04,3.6,8.9,1032.0,83.0,2.32,0.0,sky is clear
794,0.0,0.612,0.0,2023-02-03 02:00:00,7.84,6.32,3.6,8.9,1032.0,84.0,2.43,0.0,sky is clear
795,0.0,0.86,0.0,2023-02-03 03:00:00,5.66,3.69,2.49,8.34,1032.0,88.0,2.49,0.0,sky is clear
796,0.0,0.337,0.0,2023-02-03 04:00:00,5.48,3.45,1.93,8.34,1032.0,87.0,2.52,0.0,sky is clear
797,0.0,0.309,0.0,2023-02-03 05:00:00,5.84,3.9,5.66,7.79,1032.0,86.0,2.5,0.0,sky is clear
798,0.0,0.285,0.0,2023-02-03 06:00:00,6.51,4.7,5.66,6.82,1032.0,87.0,2.49,0.0,sky is clear
799,0.0,0.812,0.0,2023-02-03 07:00:00,6.15,4.3,1.93,6.82,1032.0,88.0,2.46,0.0,sky is clear
800,1.09,0.0,0.217,2023-02-03 08:00:00,5.39,3.34,1.93,6.68,1033.0,88.0,2.53,0.0,sky is clear
801,0.0,0.0,0.358,2023-02-03 09:00:00,7.1,4.92,4.71,8.34,1033.0,81.0,3.16,0.0,sky is clear
802,0.0,0.0,0.377,2023-02-03 10:00:00,10.45,9.35,6.93,10.82,1034.0,69.0,2.46,0.0,sky is clear
803,0.089,0.0,0.551,2023-02-03 11:00:00,15.06,13.82,10.26,15.15,1034.0,46.0,1.81,0.0,sky is clear
804,0.0,0.0,0.337,2023-02-03 12:00:00,16.65,15.44,13.04,16.82,1034.0,41.0,1.42,0.0,sky is clear
805,0.0,0.0,0.314,2023-02-03 13:00:00,16.37,15.39,15.26,17.82,1033.0,51.0,1.1,0.0,sky is clear
806,0.0,0.0,0.313,2023-02-03 14:00:00,17.13,16.18,14.72,18.12,1032.0,49.0,0.58,0.0,sky is clear
807,0.0,0.0,0.324,2023-02-03 15:00:00,17.29,16.2,12.88,18.68,1032.0,43.0,0.64,0.0,sky is clear
808,1.065,0.0,0.182,2023-02-03 16:00:00,17.03,15.86,13.43,17.57,1032.0,41.0,1.11,0.0,sky is clear
809,2.764,0.0,0.008,2023-02-03 17:00:00,16.1,15.07,13.43,16.26,1032.0,50.0,1.51,0.0,sky is clear
810,1.273,0.0,0.0,2023-02-03 18:00:00,11.94,10.68,11.38,13.34,1032.0,57.0,2.16,0.0,sky is clear
811,0.57,0.0,0.0,2023-02-03 19:00:00,10.12,8.91,9.71,12.23,1033.0,66.0,2.07,0.0,sky is clear
812,1.068,0.0,0.0,2023-02-03 20:00:00,9.28,8.02,8.04,11.68,1033.0,78.0,2.43,0.0,sky is clear
813,0.853,0.0,0.0,2023-02-03 21:00:00,7.65,6.21,6.38,10.66,1033.0,80.0,2.28,0.0,sky is clear
814,0.0,0.666,0.0,2023-02-03 22:00:00,7.01,5.63,5.72,10.01,1033.0,84.0,2.09,0.0,sky is clear
815,0.0,0.6,0.0,2023-02-03 23:00:00,6.45,5.06,5.26,8.99,1033.0,86.0,2.0,0.0,sky is clear
816,0.0,0.506,0.0,2023-02-04 00:00:00,7.54,6.45,4.15,7.88,1033.0,86.0,1.87,0.0,sky is clear
817,0.0,0.473,0.0,2023-02-04 01:00:00,5.14,3.66,3.6,7.32,1033.0,85.0,1.88,0.0,sky is clear
818,0.0,0.309,0.0,2023-02-04 02:00:00,4.51,2.74,3.72,6.77,1033.0,86.0,2.06,0.0,sky is clear
819,0.0,0.375,0.0,2023-02-04 03:00:00,5.89,4.21,5.72,6.21,1033.0,86.0,2.21,0.0,sky is clear
820,0.0,0.32,0.0,2023-02-04 04:00:00,4.46,2.44,3.72,6.68,1033.0,85.0,2.3,0.0,sky is clear
821,0.0,0.29,0.0,2023-02-04 05:00:00,5.06,2.98,4.72,6.68,1033.0,86.0,2.49,0.0,sky is clear
822,0.0,0.294,0.0,2023-02-04 06:00:00,4.73,2.29,1.93,8.34,1033.0,86.0,2.85,10.0,sky is clear
823,0.0,0.306,0.0,2023-02-04 07:00:00,3.45,0.73,2.72,6.12,1033.0,87.0,2.89,11.0,few clouds
824,0.094,0.0,0.201,2023-02-04 08:00:00,2.62,-0.22,1.72,6.68,1034.0,87.0,2.84,9.0,sky is clear
825,0.531,0.0,0.51,2023-02-04 09:00:00,6.34,4.29,4.71,8.9,1034.0,81.0,2.76,17.0,few clouds
826,0.0,0.0,0.362,2023-02-04 10:00:00,9.77,8.8,9.72,10.01,1034.0,74.0,2.16,0.0,sky is clear
827,0.2,0.0,0.733,2023-02-04 11:00:00,14.5,13.23,12.72,14.59,1034.0,47.0,1.47,0.0,sky is clear
828,0.38,0.0,0.867,2023-02-04 12:00:00,16.23,15.03,15.01,16.26,1034.0,43.0,0.95,0.0,sky is clear
829,0.014,0.0,0.456,2023-02-04 13:00:00,17.01,15.78,13.72,19.23,1033.0,39.0,0.79,0.0,sky is clear
830,0.917,0.0,0.691,2023-02-04 14:00:00,17.63,16.34,13.43,20.34,1033.0,34.0,1.08,0.0,sky is clear
831,0.0,0.0,0.361,2023-02-04 15:00:00,18.09,16.95,14.54,20.26,1032.0,38.0,1.51,0.0,sky is clear
832,0.157,0.0,0.204,2023-02-04 16:00:00,17.47,16.45,13.72,19.23,1032.0,45.0,1.74,0.0,sky is clear
833,1.409,0.0,0.009,2023-02-04 17:00:00,17.34,16.36,13.72,17.37,1032.0,47.0,1.84,0.0,sky is clear
834,0.669,0.0,0.0,2023-02-04 18:00:00,11.35,10.08,10.72,14.45,1033.0,59.0,2.17,0.0,sky is clear
835,0.628,0.0,0.0,2023-02-04 19:00:00,9.53,8.48,8.72,12.32,1033.0,68.0,2.21,0.0,sky is clear
836,0.519,0.0,0.0,2023-02-04 20:00:00,8.91,7.43,7.72,13.12,1033.0,77.0,2.64,0.0,sky is clear
837,0.45,0.0,0.0,2023-02-04 21:00:00,7.24,5.7,5.72,11.12,1032.0,79.0,2.32,0.0,sky is clear
838,0.0,0.539,0.0,2023-02-04 22:00:00,6.97,5.51,5.72,10.57,1033.0,82.0,2.17,0.0,sky is clear
839,0.0,0.814,0.0,2023-02-04 23:00:00,6.74,5.26,5.72,11.12,1033.0,84.0,2.15,0.0,sky is clear
840,0.0,0.493,0.0,2023-02-05 00:00:00,6.89,5.48,4.71,8.43,1033.0,82.0,2.1,0.0,sky is clear
841,0.0,0.368,0.0,2023-02-05 01:00:00,5.46,3.65,4.72,9.45,1033.0,80.0,2.26,0.0,sky is clear
842,0.0,0.3,0.0,2023-02-05 02:00:00,5.36,3.43,4.72,8.34,1033.0,81.0,2.38,0.0,sky is clear
843,0.0,0.314,0.0,2023-02-05 03:00:00,6.88,5.11,6.72,10.01,1032.0,84.0,2.52,0.0,sky is clear
844,0.0,0.297,0.0,2023-02-05 04:00:00,5.15,2.89,4.72,10.57,1032.0,84.0,2.73,1.0,sky is clear
845,0.0,0.311,0.0,2023-02-05 05:00:00,6.77,4.69,6.21,6.82,1032.0,84.0,2.92,0.0,sky is clear
846,0.0,0.3,0.0,2023-02-05 06:00:00,8.77,7.07,6.21,8.82,1032.0,82.0,2.95,0.0,sky is clear
847,0.0,0.306,0.0,2023-02-05 07:00:00,7.77,5.87,6.77,7.82,1032.0,80.0,2.94,2.0,sky is clear
848,0.119,0.0,0.211,2023-02-05 08:00:00,3.23,0.39,2.72,7.88,1033.0,79.0,2.99,2.0,sky is clear
849,0.0,0.0,0.296,2023-02-05 09:00:00,10.35,9.29,8.99,10.82,1033.0,71.0,3.52,0.0,sky is clear
850,0.0,0.0,0.318,2023-02-05 10:00:00,12.82,11.18,9.54,12.93,1033.0,39.0,3.83,0.0,sky is clear
851,0.986,0.0,0.962,2023-02-05 11:00:00,13.49,11.97,11.93,13.82,1033.0,41.0,3.9,0.0,sky is clear
852,1.31,0.0,0.981,2023-02-05 12:00:00,14.59,13.12,13.6,14.82,1032.0,39.0,4.11,0.0,sky is clear
853,0.0,0.0,0.655,2023-02-05 13:00:00,15.68,14.22,14.45,15.82,1031.0,35.0,4.12,0.0,sky is clear
854,0.92,0.0,0.793,2023-02-05 14:00:00,16.28,14.8,15.26,17.57,1030.0,32.0,4.14,0.0,sky is clear
855,2.255,0.0,0.567,2023-02-05 15:00:00,16.39,15.0,15.57,18.12,1030.0,35.0,3.65,0.0,sky is clear
856,0.378,0.0,0.238,2023-02-05 16:00:00,16.39,15.02,16.12,17.82,1029.0,36.0,2.34,0.0,sky is clear
857,0.405,0.0,0.006,2023-02-05 17:00:00,15.78,14.48,15.01,16.82,1029.0,41.0,1.88,0.0,sky is clear
858,1.083,0.0,0.0,2023-02-05 18:00:00,14.52,13.44,13.43,14.82,1029.0,54.0,2.47,0.0,sky is clear
859,1.091,0.0,0.0,2023-02-05 19:00:00,13.32,12.17,10.82,13.82,1030.0,56.0,2.8,0.0,sky is clear
860,1.165,0.0,0.0,2023-02-05 20:00:00,11.65,10.46,8.6,13.34,1030.0,61.0,2.83,0.0,sky is clear
861,0.55,0.0,0.0,2023-02-05 21:00:00,11.55,10.38,9.15,12.32,1030.0,62.0,2.61,0.0,sky is clear
862,0.0,0.447,0.0,2023-02-05 22:00:00,11.14,9.98,9.82,12.32,1029.0,64.0,2.58,0.0,sky is clear
863,0.0,1.177,0.0,2023-02-05 23:00:00,11.01,9.92,10.34,11.77,1029.0,67.0,2.73,0.0,sky is clear
864,0.0,1.818,0.0,2023-02-06 00:00:00,9.7,8.18,6.93,11.21,1029.0,68.0,2.95,0.0,sky is clear
865,0.0,1.639,0.0,2023-02-06 01:00:00,9.4,7.72,7.49,9.82,1029.0,70.0,3.13,0.0,sky is clear
866,0.0,1.479,0.0,2023-02-06 02:00:00,9.66,8.15,7.49,10.66,1029.0,70.0,2.92,0.0,sky is clear
867,0.0,0.362,0.0,2023-02-06 03:00:00,9.77,8.09,8.04,9.82,1028.0,69.0,3.25,0.0,sky is clear
868,0.0,0.348,0.0,2023-02-06 04:00:00,9.31,7.52,6.93,9.82,1028.0,67.0,3.29,1.0,sky is clear
869,0.0,0.348,0.0,2023-02-06 05:00:00,9.22,7.46,6.38,9.82,1027.0,66.0,3.2,2.0,sky is clear
870,0.0,0.352,0.0,2023-02-06 06:00:00,9.4,7.81,7.01,9.82,1027.0,63.0,2.97,4.0,sky is clear
871,0.0,1.538,0.0,2023-02-06 07:00:00,9.31,7.89,6.45,9.82,1027.0,65.0,2.67,0.0,sky is clear
872,0.272,0.0,0.236,2023-02-06 08:00:00,8.58,7.13,4.79,8.99,1027.0,69.0,2.52,0.0,sky is clear
873,0.0,0.0,0.334,2023-02-06 09:00:00,9.77,8.09,9.54,9.82,1026.0,70.0,3.25,0.0,sky is clear
874,0.0,0.0,0.301,2023-02-06 10:00:00,11.45,10.27,10.1,12.23,1026.0,62.0,2.82,0.0,sky is clear
875,0.0,0.0,0.272,2023-02-06 11:00:00,13.61,12.49,12.79,13.82,1025.0,56.0,2.16,0.0,sky is clear
876,0.0,0.0,0.31,2023-02-06 12:00:00,16.08,14.4,14.15,16.45,1024.0,25.0,1.76,0.0,sky is clear
877,0.0,0.0,0.286,2023-02-06 13:00:00,17.01,15.45,14.71,17.57,1023.0,26.0,1.41,5.0,sky is clear
878,0.453,0.0,0.447,2023-02-06 14:00:00,17.55,15.96,12.88,18.68,1022.0,23.0,1.14,1.0,sky is clear
879,0.087,0.0,0.429,2023-02-06 15:00:00,17.01,15.42,13.43,18.68,1021.0,25.0,0.77,0.0,sky is clear
880,0.178,0.0,0.231,2023-02-06 16:00:00,16.05,14.52,13.99,17.57,1021.0,31.0,0.55,0.0,sky is clear
881,0.372,0.0,0.009,2023-02-06 17:00:00,15.57,14.1,13.99,15.9,1021.0,35.0,1.02,0.0,sky is clear
882,1.32,0.0,0.0,2023-02-06 18:00:00,14.52,13.36,13.34,14.82,1021.0,51.0,2.39,0.0,sky is clear
883,0.875,0.0,0.0,2023-02-06 19:00:00,13.6,12.27,12.79,13.82,1021.0,48.0,2.73,0.0,sky is clear
884,0.444,0.0,0.0,2023-02-06 20:00:00,12.77,11.36,12.32,12.82,1022.0,48.0,3.09,0.0,sky is clear
885,0.552,0.0,0.0,2023-02-06 21:00:00,10.77,9.18,10.72,12.32,1022.0,49.0,4.05,0.0,sky is clear
886,0.0,0.628,0.0,2023-02-06 22:00:00,10.27,8.55,9.72,11.77,1022.0,46.0,4.29,0.0,sky is clear
887,0.0,0.705,0.0,2023-02-06 23:00:00,9.05,6.73,7.52,11.82,1022.0,47.0,4.22,0.0,sky is clear
888,0.0,1.195,0.0,2023-02-07 00:00:00,10.77,9.16,9.79,10.82,1022.0,48.0,4.01,0.0,sky is clear
889,0.0,1.352,0.0,2023-02-07 01:00:00,8.81,6.57,8.72,9.45,1022.0,50.0,3.94,0.0,sky is clear
890,0.0,0.3,0.0,2023-02-07 02:00:00,8.78,6.51,8.12,8.9,1022.0,52.0,3.99,0.0,sky is clear
891,0.0,0.317,0.0,2023-02-07 03:00:00,7.97,5.76,6.38,9.54,1023.0,59.0,3.52,0.0,sky is clear
892,0.0,0.297,0.0,2023-02-07 04:00:00,8.05,5.99,7.01,8.99,1023.0,63.0,3.3,0.0,sky is clear
893,0.0,0.308,0.0,2023-02-07 05:00:00,6.73,4.4,3.6,8.43,1023.0,65.0,3.28,0.0,sky is clear
894,0.0,0.303,0.0,2023-02-07 06:00:00,7.27,5.07,3.04,8.43,1023.0,66.0,3.25,0.0,sky is clear
895,0.0,0.848,0.0,2023-02-07 07:00:00,7.02,4.83,5.9,7.88,1023.0,70.0,3.16,0.0,sky is clear
896,0.305,0.0,0.223,2023-02-07 08:00:00,5.8,3.29,2.49,7.88,1023.0,70.0,3.26,0.0,sky is clear
897,0.0,0.0,0.292,2023-02-07 09:00:00,7.97,5.66,6.93,8.82,1023.0,60.0,3.7,0.0,sky is clear
898,0.0,0.0,0.318,2023-02-07 10:00:00,9.48,8.04,8.12,9.59,1023.0,55.0,2.75,0.0,sky is clear
899,0.0,0.0,0.297,2023-02-07 11:00:00,10.8,9.29,10.57,11.82,1022.0,52.0,2.61,0.0,sky is clear
900,0.357,0.0,0.664,2023-02-07 12:00:00,12.5,11.01,12.23,13.82,1022.0,46.0,2.68,0.0,sky is clear
901,0.0,0.0,0.311,2023-02-07 13:00:00,13.6,12.16,12.79,14.82,1021.0,44.0,2.37,0.0,sky is clear
902,0.299,0.0,0.506,2023-02-07 14:00:00,14.17,12.66,12.32,15.82,1020.0,39.0,1.63,0.0,sky is clear
903,0.0,0.0,0.416,2023-02-07 15:00:00,14.67,13.18,12.88,16.38,1019.0,38.0,1.21,0.0,sky is clear
904,0.174,0.0,0.233,2023-02-07 16:00:00,14.01,12.46,12.88,15.26,1018.0,38.0,0.79,0.0,sky is clear
905,0.431,0.0,0.01,2023-02-07 17:00:00,13.9,12.31,12.57,14.15,1018.0,37.0,0.22,0.0,sky is clear
906,0.583,0.0,0.0,2023-02-07 18:00:00,10.25,8.69,9.72,12.32,1018.0,52.0,0.97,2.0,sky is clear
907,1.16,0.0,0.0,2023-02-07 19:00:00,9.22,9.22,8.72,11.21,1018.0,52.0,1.08,6.0,sky is clear
908,0.818,0.0,0.0,2023-02-07 20:00:00,8.3,7.74,7.72,10.66,1018.0,58.0,1.47,9.0,sky is clear
909,1.258,0.0,0.0,2023-02-07 21:00:00,7.7,6.56,6.72,10.1,1017.0,71.0,1.95,7.0,sky is clear
910,0.0,1.824,0.0,2023-02-07 22:00:00,7.89,6.54,6.72,9.54,1018.0,72.0,2.23,48.0,scattered clouds
911,0.0,1.823,0.0,2023-02-07 23:00:00,7.52,5.65,6.45,9.54,1017.0,66.0,2.83,63.0,broken clouds
912,0.0,1.82,0.0,2023-02-08 00:00:00,7.4,4.84,6.45,9.45,1018.0,65.0,3.93,71.0,light rain
913,0.0,1.778,0.0,2023-02-08 01:00:00,9.58,7.45,6.45,10.72,1019.0,61.0,4.08,60.0,light rain
914,0.0,1.02,0.0,2023-02-08 02:00:00,9.68,7.73,6.45,9.82,1019.0,60.0,3.74,47.0,scattered clouds
915,0.0,0.478,0.0,2023-02-08 03:00:00,8.14,5.56,6.45,9.82,1019.0,72.0,4.33,21.0,few clouds
916,0.0,0.297,0.0,2023-02-08 04:00:00,7.63,4.63,6.45,9.82,1020.0,78.0,5.0,8.0,sky is clear
917,0.0,0.336,0.0,2023-02-08 05:00:00,7.98,4.9,7.79,8.82,1020.0,73.0,5.4,19.0,few clouds
918,0.0,0.336,0.0,2023-02-08 06:00:00,7.98,4.97,7.79,8.82,1021.0,69.0,5.23,16.0,few clouds
919,0.0,1.141,0.0,2023-02-08 07:00:00,7.93,5.04,7.72,8.43,1021.0,69.0,4.91,14.0,few clouds
920,0.372,0.0,0.024,2023-02-08 08:00:00,7.99,5.18,7.23,8.82,1023.0,68.0,4.76,31.0,light rain
921,0.106,0.0,0.156,2023-02-08 09:00:00,8.51,5.63,7.79,9.23,1023.0,66.0,5.23,34.0,scattered clouds
