,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
203213,Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,Economy,11.33,9,9373
62614,Air_India,AI-687,Mumbai,Afternoon,one,Night,Kolkata,Economy,28.08,8,12007
235616,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,20,49725
118526,AirAsia,I5-1530,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.0,37,1603
15606,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,29,3877
88557,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.0,24,4111
179080,Indigo,6E-371,Hyderabad,Evening,one,Night,Chennai,Economy,5.5,34,1543
131405,SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,11.67,26,5339
204797,Vistara,UK-822,Chennai,Morning,two_or_more,Night,Hyderabad,Economy,11.17,28,6015
90780,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Economy,24.17,34,4294
117060,GO_FIRST,G8-7548,Bangalore,Evening,one,Early_Morning,Chennai,Economy,12.67,20,4687
250647,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,12.25,24,74844
118140,Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,Economy,13.17,32,6024
196647,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.5,36,7240
8028,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,40,5227
102733,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,10.83,49,6578
184081,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,12.67,27,8803
277976,Vistara,UK-870,Hyderabad,Night,one,Early_Morning,Mumbai,Business,11.33,13,73771
13959,AirAsia,I5-798,Delhi,Afternoon,one,Night,Bangalore,Economy,8.25,21,5220
24908,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,14.0,28,10318
64533,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Economy,11.83,19,4358
223578,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Business,11.08,28,60232
111822,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.92,20,6133
198054,Air_India,AI-569,Chennai,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,32.5,5,11147
122464,Air_India,AI-9741,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,20,5093
29886,Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,11,9840
132090,GO_FIRST,G8-7562,Kolkata,Afternoon,zero,Afternoon,Mumbai,Economy,2.83,30,4499
253950,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,8.33,19,60508
253208,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,22.42,8,57529
248816,Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Business,10.08,4,54668
203095,Indigo,6E-782,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.17,8,4585
90721,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Economy,11.17,34,4371
275367,Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,14,24122
290743,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,8,63979
283809,Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Business,19.25,20,48851
129321,Indigo,6E-5327,Kolkata,Evening,zero,Night,Mumbai,Economy,3.0,14,8379
232685,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,Business,12.25,32,66928
77139,Air_India,AI-675,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.08,48,4347
253258,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.17,9,51817
246002,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,Business,2.92,17,32923
144417,Vistara,UK-778,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,25.67,19,5760
254792,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42,32,51817
148949,GO_FIRST,G8-519,Kolkata,Evening,one,Early_Morning,Chennai,Economy,14.17,12,13386
285535,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,6,41314
50225,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,37,5569
52180,Air_India,AI-639,Mumbai,Morning,one,Evening,Delhi,Economy,6.58,46,6169
279332,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Business,7.33,34,58315
271378,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Business,7.58,25,53071
103908,AirAsia,I5-741,Bangalore,Morning,one,Evening,Kolkata,Economy,8.17,11,5176
71647,AirAsia,I5-1569,Mumbai,Night,one,Morning,Hyderabad,Economy,11.42,12,4259
269088,Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,Business,24.0,30,78898
34490,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,44,2098
12304,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,14,7425
255275,Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Business,28.5,39,51817
232409,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Business,8.42,29,66928
90840,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,34,7164
222459,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Business,29.17,11,48948
151755,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Economy,12.67,40,7021
180720,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,23.33,4,15542
36511,Indigo,6E-6238,Delhi,Morning,zero,Morning,Chennai,Economy,2.83,11,8265
54850,AirAsia,I5-1569,Mumbai,Night,zero,Night,Bangalore,Economy,1.92,14,5104
72416,Vistara,UK-986,Mumbai,Night,one,Afternoon,Hyderabad,Economy,13.83,17,3971
216748,Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Business,28.08,15,47545
112592,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.83,26,6133
29299,Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,6,11310
222561,Air_India,AI-762,Delhi,Night,one,Morning,Chennai,Business,14.75,12,67421
43254,Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,3,5943
217504,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Business,20.17,26,53209
2085,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,13,5955
75930,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.5,40,4099
97258,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,20,5177
152030,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Economy,18.58,43,5660
265985,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,30,59108
106688,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Economy,8.58,29,7721
61794,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.67,3,12557
87423,AirAsia,I5-1321,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.67,19,2723
54193,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Economy,15.0,10,9201
146182,Indigo,6E-292,Kolkata,Evening,one,Night,Hyderabad,Economy,7.0,34,2436
48317,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28.0,28,5495
254102,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Business,5.83,21,60508
291075,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,13,72065
132015,GO_FIRST,G8-102,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,29,5888
4964,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,26,3549
255375,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Business,22.42,40,62188
146023,Vistara,UK-706,Kolkata,Morning,one,Evening,Hyderabad,Economy,6.75,32,5760
142024,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,9.92,46,8111
184991,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Economy,17.58,33,5206
207379,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Business,5.83,8,53164
255758,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.0,46,60508
8445,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,42,5040
56371,AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,3.92,22,2074
173264,Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,Economy,25.92,24,5960
220485,Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Business,12.58,26,39321
236475,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,12.67,30,62045
218307,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Business,22.33,38,43376
18363,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Economy,25.08,41,5496
148291,AirAsia,I5-371,Kolkata,Early_Morning,zero,Morning,Chennai,Economy,2.33,5,7798
80836,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,Economy,12.0,27,4313
109423,Air_India,AI-9517,Bangalore,Evening,one,Morning,Kolkata,Economy,13.25,48,3489
168632,Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.08,31,6776
134886,Indigo,6E-7561,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.42,45,5954
244136,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Business,8.83,38,76605
264955,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,15.67,16,50271
259800,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Business,15.75,21,60396
267267,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.08,48,72783
23592,GO_FIRST,G8-338,Delhi,Morning,one,Night,Kolkata,Economy,13.08,21,5954
230388,Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,Business,6.92,6,74880
66820,GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,31,4499
264426,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Business,9.58,9,50271
53907,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Economy,10.25,8,11129
269366,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,35,52287
94372,Indigo,6E-886,Bangalore,Morning,one,Evening,Mumbai,Economy,9.92,3,19721
63187,Vistara,UK-821,Mumbai,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.33,11,18138
207378,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,13.08,8,51384
122005,GO_FIRST,G8-519,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.33,17,7458
105306,Indigo,6E-684,Bangalore,Night,one,Morning,Kolkata,Economy,11.33,20,5178
190507,SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Mumbai,Economy,3.67,24,10122
277670,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,9.92,9,45883
207008,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,5,36712
218244,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Business,10.67,37,43376
277053,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.42,46,39499
40293,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,33,4979
37487,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,17,4149
142831,Vistara,UK-708,Kolkata,Night,one,Night,Hyderabad,Economy,26.5,5,11139
67161,Indigo,6E-154,Mumbai,Late_Night,one,Morning,Kolkata,Economy,6.42,33,2835
197258,Air_India,AI-538,Chennai,Night,two_or_more,Afternoon,Bangalore,Economy,16.17,43,6308
279997,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.42,44,60555
246795,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,12.0,26,57081
162083,AirAsia,I5-766,Hyderabad,Night,two_or_more,Early_Morning,Mumbai,Economy,9.67,27,2250
81410,Indigo,6E-5379,Mumbai,Evening,zero,Night,Chennai,Economy,2.08,31,3000
130002,GO_FIRST,G8-704,Kolkata,Evening,one,Night,Mumbai,Economy,6.5,18,5520
164738,Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,10.58,43,6593
159260,Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Economy,13.33,8,7774
57144,Indigo,6E-219,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,26,2124
257698,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.92,29,56588
134156,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,41,6067
262951,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Delhi,Business,21.25,31,53743
156371,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,11.0,33,5656
154879,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Economy,8.42,22,5892
155674,Indigo,6E-982,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.42,28,4431
118397,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,8.42,35,5820
258933,Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,13.42,49,37985
183058,SpiceJet,SG-520,Chennai,Afternoon,one,Night,Delhi,Economy,7.0,21,4364
78317,Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Economy,9.83,9,11843
206527,Indigo,6E-7261,Chennai,Morning,one,Night,Hyderabad,Economy,10.08,48,1105
19088,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17,45,4272
90194,AirAsia,I5-1566,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.83,32,2723
22002,AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Kolkata,Economy,7.75,13,5953
86010,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.75,12,9904
282481,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Business,4.83,41,38099
217159,Air_India,AI-540,Delhi,Night,one,Morning,Kolkata,Business,12.92,21,47545
2326,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,14,5954
108257,SpiceJet,SG-4009,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.33,40,3545
84125,Vistara,UK-850,Bangalore,Evening,one,Evening,Delhi,Economy,23.83,1,13947
197935,Indigo,6E-929,Chennai,Afternoon,one,Late_Night,Kolkata,Economy,10.92,3,22630
271928,Vistara,UK-778,Kolkata,Afternoon,one,Night,Hyderabad,Business,7.58,36,53071
119108,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,15.92,43,4792
150298,AirAsia,I5-556,Kolkata,Night,zero,Night,Chennai,Economy,2.67,26,5465
264017,Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Business,2.58,3,49006
221327,Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,40,53937
109034,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Economy,24.0,45,6271
19496,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,47,3090
242907,Vistara,UK-940,Mumbai,Evening,one,Night,Chennai,Business,24.5,21,72125
264950,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Business,2.83,16,31982
272541,Vistara,UK-738,Kolkata,Evening,one,Morning,Hyderabad,Business,14.67,48,58750
69400,SpiceJet,SG-488,Mumbai,Morning,one,Night,Kolkata,Economy,9.83,44,7528
57839,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Economy,17.5,29,6502
108715,Indigo,6E-6572,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,43,4226
40584,AirAsia,I5-783,Delhi,Early_Morning,one,Night,Chennai,Economy,14.83,35,3918
144705,Indigo,6E-417,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.92,21,6489
163086,Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Economy,6.17,33,4416
1285,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,8,28058
288514,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,14.5,17,68112
213775,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,24,42457
118478,Vistara,UK-850,Bangalore,Evening,one,Night,Chennai,Economy,27.17,36,4672
169457,Indigo,6E-6319,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.25,39,1776
151110,Indigo,6E-417,Kolkata,Afternoon,zero,Evening,Chennai,Economy,2.33,34,3229
140199,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Economy,22.67,34,6195
84637,Indigo,6E-2514,Bangalore,Evening,zero,Evening,Delhi,Economy,2.83,5,7488
292310,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.5,32,56273
273759,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,27,66063
11647,AirAsia,I5-798,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.17,10,25406
290526,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,5,61873
108037,GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.42,38,7978
248976,Air_India,AI-610,Bangalore,Evening,zero,Night,Mumbai,Business,1.92,6,20760
12674,Indigo,6E-5088,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.75,15,6527
253771,Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Business,22.17,16,60508
286772,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,12.5,32,51595
144640,GO_FIRST,G8-792,Kolkata,Evening,one,Late_Night,Hyderabad,Economy,7.33,21,5018
273074,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,12,55983
107797,SpiceJet,SG-517,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.5,37,3595
144123,Air_India,AI-773,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,18.67,16,8973
295110,Vistara,UK-836,Chennai,Morning,one,Evening,Bangalore,Business,6.25,34,60260
160286,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Mumbai,Economy,16.0,15,7774
288617,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,8.17,19,60160
245909,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,10.25,15,58313
278734,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,12.25,25,53835
182839,Air_India,AI-430,Chennai,Morning,zero,Afternoon,Delhi,Economy,3.08,20,2586
176710,Indigo,6E-285,Hyderabad,Evening,one,Night,Chennai,Economy,4.08,7,4453
292460,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,34,61873
249517,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,6.75,12,54684
89049,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Economy,13.67,26,4294
4842,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,25,5958
193728,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,1.75,49,1830
153109,Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Economy,2.5,8,6553
291419,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,19,23838
169610,Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Economy,20.17,40,5441
129664,SpiceJet,SG-387,Kolkata,Night,one,Night,Mumbai,Economy,26.17,16,6276
92240,GO_FIRST,G8-7548,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.0,41,4028
201628,Indigo,6E-2752,Chennai,Evening,one,Early_Morning,Kolkata,Economy,9.5,40,3985
249421,Air_India,AI-738,Bangalore,Morning,one,Evening,Mumbai,Business,5.58,11,39623
101807,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,11.33,44,6568
26997,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,40,4000
24829,GO_FIRST,G8-7534,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.0,28,5954
139352,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,16.17,28,8111
153240,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,14.5,9,10018
35819,SpiceJet,SG-1071,Delhi,Evening,zero,Night,Chennai,Economy,2.83,6,7425
18629,AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,43,3090
241513,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Chennai,Business,21.08,2,57003
214316,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Business,11.75,30,57017
12764,Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Economy,21.08,16,4030
7749,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,39,3001
115199,Indigo,6E-6017,Bangalore,Evening,one,Night,Hyderabad,Economy,4.42,47,1694
123167,Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,Economy,23.5,24,5824
295165,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,Business,11.92,35,60260
78279,Air_India,AI-660,Mumbai,Evening,one,Evening,Chennai,Economy,25.0,9,9201
36028,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Economy,23.42,7,11940
174436,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.83,33,9901
149593,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Chennai,Economy,12.75,19,5152
273553,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,23,55983
299505,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.0,35,81585
155549,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,11.0,27,5656
150020,Indigo,6E-512,Kolkata,Afternoon,one,Evening,Chennai,Economy,6.08,23,6489
135194,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,47,6067
87767,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Economy,23.08,20,4294
283815,Air_India,AI-698,Hyderabad,Night,one,Night,Kolkata,Business,25.42,20,48795
55458,Indigo,6E-5396,Mumbai,Afternoon,one,Night,Bangalore,Economy,9.25,17,4391
8250,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,41,4939
278693,Vistara,UK-874,Hyderabad,Morning,zero,Morning,Mumbai,Business,1.5,25,17794
40719,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,36,2343
108983,Indigo,6E-841,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.5,45,3393
145255,Vistara,UK-706,Kolkata,Morning,one,Morning,Hyderabad,Economy,23.42,26,5632
78953,Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.25,14,8043
274504,Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,44,55502
47400,Indigo,6E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,24,3681
192081,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,5.67,36,4137
160127,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Mumbai,Economy,20.58,14,7774
268592,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Business,17.33,22,72738
289580,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Business,5.58,36,57920
125383,GO_FIRST,G8-787,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.25,37,5336
3362,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,19,2700
34338,GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,43,2098
44137,Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,8,10668
171877,Indigo,6E-6066,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.5,13,5293
264331,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,13.58,7,78047
217483,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Business,2.25,26,27976
158714,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.42,3,15688
142651,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,15.42,3,12054
98284,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,12.25,25,6883
279078,Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Business,18.42,30,64890
139012,Indigo,6E-966,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,12.0,26,6489
59183,GO_FIRST,G8-7545,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,37,2124
117898,AirAsia,I5-1530,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.0,30,1603
50250,GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Delhi,Economy,5.0,37,5805
23406,GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Kolkata,Economy,14.5,20,5954
