,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Data & Hora,Unnamed: 0.1,temp,feels_like,pressure,humidity,wind_speed,clouds_all,weather_description
752,0.195,0.0,0.191,2023-02-01 08:00:00,752.0,4.09,1.55,1029.0,90.0,2.83,3.0,sky is clear
753,0.0,0.0,0.29,2023-02-01 09:00:00,753.0,7.4,5.29,1030.0,88.0,3.16,0.0,sky is clear
754,0.0,0.0,0.308,2023-02-01 10:00:00,754.0,10.53,9.26,1030.0,62.0,2.69,0.0,sky is clear
755,0.0,0.0,0.286,2023-02-01 11:00:00,755.0,11.77,10.6,1030.0,61.0,2.6,0.0,sky is clear
756,0.121,0.0,0.536,2023-02-01 12:00:00,756.0,12.91,11.77,1030.0,58.0,2.86,0.0,sky is clear
757,0.0,0.0,0.308,2023-02-01 13:00:00,757.0,13.0,11.82,1029.0,56.0,2.74,0.0,sky is clear
758,0.284,0.0,0.514,2023-02-01 14:00:00,758.0,13.09,11.89,1028.0,55.0,2.49,0.0,sky is clear
759,0.0,0.0,0.409,2023-02-01 15:00:00,759.0,13.09,11.81,1028.0,52.0,1.96,0.0,sky is clear
760,0.712,0.0,0.209,2023-02-01 16:00:00,760.0,13.59,12.31,1028.0,50.0,1.31,0.0,sky is clear
761,0.359,0.0,0.003,2023-02-01 17:00:00,761.0,13.41,12.16,1028.0,52.0,0.91,0.0,sky is clear
762,1.622,0.0,0.0,2023-02-01 18:00:00,762.0,10.04,8.69,1028.0,61.0,1.55,0.0,sky is clear
763,1.159,0.0,0.0,2023-02-01 19:00:00,763.0,9.83,9.02,1028.0,71.0,1.97,0.0,sky is clear
764,0.703,0.0,0.0,2023-02-01 20:00:00,764.0,7.57,6.15,1029.0,80.0,2.24,0.0,sky is clear
765,0.823,0.0,0.0,2023-02-01 21:00:00,765.0,6.69,5.44,1029.0,84.0,1.89,0.0,sky is clear
766,0.0,0.642,0.0,2023-02-01 22:00:00,766.0,7.37,6.19,1028.0,87.0,1.93,0.0,sky is clear
767,0.0,0.633,0.0,2023-02-01 23:00:00,767.0,5.79,4.31,1029.0,87.0,1.98,0.0,sky is clear
768,0.0,0.623,0.0,2023-02-02 00:00:00,768.0,5.64,4.0,1029.0,86.0,2.12,0.0,sky is clear
769,0.0,0.635,0.0,2023-02-02 01:00:00,769.0,7.12,5.57,1028.0,85.0,2.3,0.0,sky is clear
770,0.0,0.612,0.0,2023-02-02 02:00:00,770.0,7.12,5.47,1028.0,85.0,2.43,0.0,sky is clear
771,0.0,0.444,0.0,2023-02-02 03:00:00,771.0,7.82,6.26,1028.0,85.0,2.48,0.0,sky is clear
772,0.0,0.338,0.0,2023-02-02 04:00:00,772.0,7.8,6.22,1028.0,85.0,2.5,0.0,sky is clear
773,0.0,0.341,0.0,2023-02-02 05:00:00,773.0,6.92,5.16,1028.0,86.0,2.52,0.0,sky is clear
774,0.0,0.355,0.0,2023-02-02 06:00:00,774.0,6.92,5.14,1029.0,87.0,2.55,0.0,sky is clear
775,0.0,1.339,0.0,2023-02-02 07:00:00,775.0,6.92,5.11,1029.0,87.0,2.59,0.0,sky is clear
776,0.268,0.0,0.203,2023-02-02 08:00:00,776.0,6.79,4.85,1030.0,85.0,2.72,0.0,sky is clear
777,0.135,0.0,0.426,2023-02-02 09:00:00,777.0,7.58,5.35,1030.0,80.0,3.41,0.0,sky is clear
778,0.272,0.0,0.554,2023-02-02 10:00:00,778.0,10.59,9.19,1031.0,57.0,3.22,0.0,sky is clear
779,0.0,0.0,0.338,2023-02-02 11:00:00,779.0,11.55,10.2,1031.0,55.0,3.51,0.0,sky is clear
780,0.229,0.0,0.531,2023-02-02 12:00:00,780.0,12.89,11.59,1031.0,52.0,3.36,0.0,sky is clear
781,0.0,0.0,0.33,2023-02-02 13:00:00,781.0,14.58,13.4,1030.0,50.0,3.05,0.0,sky is clear
782,0.132,0.0,0.462,2023-02-02 14:00:00,782.0,15.68,14.48,1030.0,45.0,2.44,0.0,sky is clear
783,0.0,0.0,0.414,2023-02-02 15:00:00,783.0,15.62,14.36,1030.0,43.0,1.8,0.0,sky is clear
784,0.175,0.0,0.201,2023-02-02 16:00:00,784.0,15.47,14.25,1030.0,45.0,1.26,0.0,sky is clear
785,0.368,0.0,0.007,2023-02-02 17:00:00,785.0,15.0,13.81,1030.0,48.0,0.89,0.0,sky is clear
786,1.621,0.0,0.0,2023-02-02 18:00:00,786.0,11.05,9.57,1031.0,52.0,0.87,0.0,sky is clear
787,1.397,0.0,0.0,2023-02-02 19:00:00,787.0,9.22,8.67,1031.0,66.0,1.58,0.0,sky is clear
788,1.272,0.0,0.0,2023-02-02 20:00:00,788.0,8.51,7.5,1031.0,77.0,1.95,0.0,sky is clear
789,1.972,0.0,0.0,2023-02-02 21:00:00,789.0,7.51,6.37,1031.0,82.0,1.92,0.0,sky is clear
790,0.0,1.831,0.0,2023-02-02 22:00:00,790.0,7.97,6.95,1032.0,86.0,1.87,0.0,sky is clear
791,0.0,1.76,0.0,2023-02-02 23:00:00,791.0,5.79,4.28,1032.0,87.0,2.01,0.0,sky is clear
792,0.0,1.801,0.0,2023-02-03 00:00:00,792.0,6.31,4.76,1032.0,85.0,2.14,0.0,sky is clear
793,0.0,1.416,0.0,2023-02-03 01:00:00,793.0,6.68,5.04,1032.0,83.0,2.32,0.0,sky is clear
794,0.0,0.612,0.0,2023-02-03 02:00:00,794.0,7.84,6.32,1032.0,84.0,2.43,0.0,sky is clear
795,0.0,0.86,0.0,2023-02-03 03:00:00,795.0,5.66,3.69,1032.0,88.0,2.49,0.0,sky is clear
796,0.0,0.337,0.0,2023-02-03 04:00:00,796.0,5.48,3.45,1032.0,87.0,2.52,0.0,sky is clear
797,0.0,0.309,0.0,2023-02-03 05:00:00,797.0,5.84,3.9,1032.0,86.0,2.5,0.0,sky is clear
798,0.0,0.285,0.0,2023-02-03 06:00:00,798.0,6.51,4.7,1032.0,87.0,2.49,0.0,sky is clear
799,0.0,0.812,0.0,2023-02-03 07:00:00,799.0,6.15,4.3,1032.0,88.0,2.46,0.0,sky is clear
800,1.09,0.0,0.217,2023-02-03 08:00:00,800.0,5.39,3.34,1033.0,88.0,2.53,0.0,sky is clear
801,0.0,0.0,0.358,2023-02-03 09:00:00,801.0,7.1,4.92,1033.0,81.0,3.16,0.0,sky is clear
802,0.0,0.0,0.377,2023-02-03 10:00:00,802.0,10.45,9.35,1034.0,69.0,2.46,0.0,sky is clear
803,0.089,0.0,0.551,2023-02-03 11:00:00,803.0,15.06,13.82,1034.0,46.0,1.81,0.0,sky is clear
804,0.0,0.0,0.337,2023-02-03 12:00:00,804.0,16.65,15.44,1034.0,41.0,1.42,0.0,sky is clear
805,0.0,0.0,0.314,2023-02-03 13:00:00,805.0,16.37,15.39,1033.0,51.0,1.1,0.0,sky is clear
806,0.0,0.0,0.313,2023-02-03 14:00:00,806.0,17.13,16.18,1032.0,49.0,0.58,0.0,sky is clear
807,0.0,0.0,0.324,2023-02-03 15:00:00,807.0,17.29,16.2,1032.0,43.0,0.64,0.0,sky is clear
808,1.065,0.0,0.182,2023-02-03 16:00:00,808.0,17.03,15.86,1032.0,41.0,1.11,0.0,sky is clear
809,2.764,0.0,0.008,2023-02-03 17:00:00,809.0,16.1,15.07,1032.0,50.0,1.51,0.0,sky is clear
810,1.273,0.0,0.0,2023-02-03 18:00:00,810.0,11.94,10.68,1032.0,57.0,2.16,0.0,sky is clear
811,0.57,0.0,0.0,2023-02-03 19:00:00,811.0,10.12,8.91,1033.0,66.0,2.07,0.0,sky is clear
812,1.068,0.0,0.0,2023-02-03 20:00:00,812.0,9.28,8.02,1033.0,78.0,2.43,0.0,sky is clear
813,0.853,0.0,0.0,2023-02-03 21:00:00,813.0,7.65,6.21,1033.0,80.0,2.28,0.0,sky is clear
814,0.0,0.666,0.0,2023-02-03 22:00:00,814.0,7.01,5.63,1033.0,84.0,2.09,0.0,sky is clear
815,0.0,0.6,0.0,2023-02-03 23:00:00,815.0,6.45,5.06,1033.0,86.0,2.0,0.0,sky is clear
816,0.0,0.506,0.0,2023-02-04 00:00:00,816.0,7.54,6.45,1033.0,86.0,1.87,0.0,sky is clear
817,0.0,0.473,0.0,2023-02-04 01:00:00,817.0,5.14,3.66,1033.0,85.0,1.88,0.0,sky is clear
818,0.0,0.309,0.0,2023-02-04 02:00:00,818.0,4.51,2.74,1033.0,86.0,2.06,0.0,sky is clear
819,0.0,0.375,0.0,2023-02-04 03:00:00,819.0,5.89,4.21,1033.0,86.0,2.21,0.0,sky is clear
820,0.0,0.32,0.0,2023-02-04 04:00:00,820.0,4.46,2.44,1033.0,85.0,2.3,0.0,sky is clear
821,0.0,0.29,0.0,2023-02-04 05:00:00,821.0,5.06,2.98,1033.0,86.0,2.49,0.0,sky is clear
822,0.0,0.294,0.0,2023-02-04 06:00:00,822.0,4.73,2.29,1033.0,86.0,2.85,10.0,sky is clear
823,0.0,0.306,0.0,2023-02-04 07:00:00,823.0,3.45,0.73,1033.0,87.0,2.89,11.0,few clouds
824,0.094,0.0,0.201,2023-02-04 08:00:00,824.0,2.62,-0.22,1034.0,87.0,2.84,9.0,sky is clear
825,0.531,0.0,0.51,2023-02-04 09:00:00,825.0,6.34,4.29,1034.0,81.0,2.76,17.0,few clouds
826,0.0,0.0,0.362,2023-02-04 10:00:00,826.0,9.77,8.8,1034.0,74.0,2.16,0.0,sky is clear
827,0.2,0.0,0.733,2023-02-04 11:00:00,827.0,14.5,13.23,1034.0,47.0,1.47,0.0,sky is clear
828,0.38,0.0,0.867,2023-02-04 12:00:00,828.0,16.23,15.03,1034.0,43.0,0.95,0.0,sky is clear
829,0.014,0.0,0.456,2023-02-04 13:00:00,829.0,17.01,15.78,1033.0,39.0,0.79,0.0,sky is clear
830,0.917,0.0,0.691,2023-02-04 14:00:00,830.0,17.63,16.34,1033.0,34.0,1.08,0.0,sky is clear
831,0.0,0.0,0.361,2023-02-04 15:00:00,831.0,18.09,16.95,1032.0,38.0,1.51,0.0,sky is clear
832,0.157,0.0,0.204,2023-02-04 16:00:00,832.0,17.47,16.45,1032.0,45.0,1.74,0.0,sky is clear
833,1.409,0.0,0.009,2023-02-04 17:00:00,833.0,17.34,16.36,1032.0,47.0,1.84,0.0,sky is clear
834,0.669,0.0,0.0,2023-02-04 18:00:00,834.0,11.35,10.08,1033.0,59.0,2.17,0.0,sky is clear
835,0.628,0.0,0.0,2023-02-04 19:00:00,835.0,9.53,8.48,1033.0,68.0,2.21,0.0,sky is clear
836,0.519,0.0,0.0,2023-02-04 20:00:00,836.0,8.91,7.43,1033.0,77.0,2.64,0.0,sky is clear
837,0.45,0.0,0.0,2023-02-04 21:00:00,837.0,7.24,5.7,1032.0,79.0,2.32,0.0,sky is clear
838,0.0,0.539,0.0,2023-02-04 22:00:00,838.0,6.97,5.51,1033.0,82.0,2.17,0.0,sky is clear
839,0.0,0.814,0.0,2023-02-04 23:00:00,839.0,6.74,5.26,1033.0,84.0,2.15,0.0,sky is clear
840,0.0,0.493,0.0,2023-02-05 00:00:00,840.0,6.89,5.48,1033.0,82.0,2.1,0.0,sky is clear
841,0.0,0.368,0.0,2023-02-05 01:00:00,841.0,5.46,3.65,1033.0,80.0,2.26,0.0,sky is clear
842,0.0,0.3,0.0,2023-02-05 02:00:00,842.0,5.36,3.43,1033.0,81.0,2.38,0.0,sky is clear
843,0.0,0.314,0.0,2023-02-05 03:00:00,843.0,6.88,5.11,1032.0,84.0,2.52,0.0,sky is clear
844,0.0,0.297,0.0,2023-02-05 04:00:00,844.0,5.15,2.89,1032.0,84.0,2.73,1.0,sky is clear
845,0.0,0.311,0.0,2023-02-05 05:00:00,845.0,6.77,4.69,1032.0,84.0,2.92,0.0,sky is clear
846,0.0,0.3,0.0,2023-02-05 06:00:00,846.0,8.77,7.07,1032.0,82.0,2.95,0.0,sky is clear
847,0.0,0.306,0.0,2023-02-05 07:00:00,847.0,7.77,5.87,1032.0,80.0,2.94,2.0,sky is clear
848,0.119,0.0,0.211,2023-02-05 08:00:00,848.0,3.23,0.39,1033.0,79.0,2.99,2.0,sky is clear
849,0.0,0.0,0.296,2023-02-05 09:00:00,849.0,10.35,9.29,1033.0,71.0,3.52,0.0,sky is clear
850,0.0,0.0,0.318,2023-02-05 10:00:00,850.0,12.82,11.18,1033.0,39.0,3.83,0.0,sky is clear
851,0.986,0.0,0.962,2023-02-05 11:00:00,851.0,13.49,11.97,1033.0,41.0,3.9,0.0,sky is clear
852,1.31,0.0,0.981,2023-02-05 12:00:00,852.0,14.59,13.12,1032.0,39.0,4.11,0.0,sky is clear
853,0.0,0.0,0.655,2023-02-05 13:00:00,853.0,15.68,14.22,1031.0,35.0,4.12,0.0,sky is clear
854,0.92,0.0,0.793,2023-02-05 14:00:00,854.0,16.28,14.8,1030.0,32.0,4.14,0.0,sky is clear
855,2.255,0.0,0.567,2023-02-05 15:00:00,855.0,16.39,15.0,1030.0,35.0,3.65,0.0,sky is clear
856,0.378,0.0,0.238,2023-02-05 16:00:00,856.0,16.39,15.02,1029.0,36.0,2.34,0.0,sky is clear
857,0.405,0.0,0.006,2023-02-05 17:00:00,857.0,15.78,14.48,1029.0,41.0,1.88,0.0,sky is clear
858,1.083,0.0,0.0,2023-02-05 18:00:00,858.0,14.52,13.44,1029.0,54.0,2.47,0.0,sky is clear
859,1.091,0.0,0.0,2023-02-05 19:00:00,859.0,13.32,12.17,1030.0,56.0,2.8,0.0,sky is clear
860,1.165,0.0,0.0,2023-02-05 20:00:00,860.0,11.65,10.46,1030.0,61.0,2.83,0.0,sky is clear
861,0.55,0.0,0.0,2023-02-05 21:00:00,861.0,11.55,10.38,1030.0,62.0,2.61,0.0,sky is clear
862,0.0,0.447,0.0,2023-02-05 22:00:00,862.0,11.14,9.98,1029.0,64.0,2.58,0.0,sky is clear
863,0.0,1.177,0.0,2023-02-05 23:00:00,863.0,11.01,9.92,1029.0,67.0,2.73,0.0,sky is clear
864,0.0,1.818,0.0,2023-02-06 00:00:00,864.0,9.7,8.18,1029.0,68.0,2.95,0.0,sky is clear
865,0.0,1.639,0.0,2023-02-06 01:00:00,865.0,9.4,7.72,1029.0,70.0,3.13,0.0,sky is clear
866,0.0,1.479,0.0,2023-02-06 02:00:00,866.0,9.66,8.15,1029.0,70.0,2.92,0.0,sky is clear
867,0.0,0.362,0.0,2023-02-06 03:00:00,867.0,9.77,8.09,1028.0,69.0,3.25,0.0,sky is clear
868,0.0,0.348,0.0,2023-02-06 04:00:00,868.0,9.31,7.52,1028.0,67.0,3.29,1.0,sky is clear
869,0.0,0.348,0.0,2023-02-06 05:00:00,869.0,9.22,7.46,1027.0,66.0,3.2,2.0,sky is clear
870,0.0,0.352,0.0,2023-02-06 06:00:00,870.0,9.4,7.81,1027.0,63.0,2.97,4.0,sky is clear
871,0.0,1.538,0.0,2023-02-06 07:00:00,871.0,9.31,7.89,1027.0,65.0,2.67,0.0,sky is clear
872,0.272,0.0,0.236,2023-02-06 08:00:00,872.0,8.58,7.13,1027.0,69.0,2.52,0.0,sky is clear
873,0.0,0.0,0.334,2023-02-06 09:00:00,873.0,9.77,8.09,1026.0,70.0,3.25,0.0,sky is clear
874,0.0,0.0,0.301,2023-02-06 10:00:00,874.0,11.45,10.27,1026.0,62.0,2.82,0.0,sky is clear
875,0.0,0.0,0.272,2023-02-06 11:00:00,875.0,13.61,12.49,1025.0,56.0,2.16,0.0,sky is clear
876,0.0,0.0,0.31,2023-02-06 12:00:00,876.0,16.08,14.4,1024.0,25.0,1.76,0.0,sky is clear
877,0.0,0.0,0.286,2023-02-06 13:00:00,877.0,17.01,15.45,1023.0,26.0,1.41,5.0,sky is clear
878,0.453,0.0,0.447,2023-02-06 14:00:00,878.0,17.55,15.96,1022.0,23.0,1.14,1.0,sky is clear
879,0.087,0.0,0.429,2023-02-06 15:00:00,879.0,17.01,15.42,1021.0,25.0,0.77,0.0,sky is clear
880,0.178,0.0,0.231,2023-02-06 16:00:00,880.0,16.05,14.52,1021.0,31.0,0.55,0.0,sky is clear
881,0.372,0.0,0.009,2023-02-06 17:00:00,881.0,15.57,14.1,1021.0,35.0,1.02,0.0,sky is clear
882,1.32,0.0,0.0,2023-02-06 18:00:00,882.0,14.52,13.36,1021.0,51.0,2.39,0.0,sky is clear
883,0.875,0.0,0.0,2023-02-06 19:00:00,883.0,13.6,12.27,1021.0,48.0,2.73,0.0,sky is clear
884,0.444,0.0,0.0,2023-02-06 20:00:00,884.0,12.77,11.36,1022.0,48.0,3.09,0.0,sky is clear
885,0.552,0.0,0.0,2023-02-06 21:00:00,885.0,10.77,9.18,1022.0,49.0,4.05,0.0,sky is clear
886,0.0,0.628,0.0,2023-02-06 22:00:00,886.0,10.27,8.55,1022.0,46.0,4.29,0.0,sky is clear
887,0.0,0.705,0.0,2023-02-06 23:00:00,887.0,9.05,6.73,1022.0,47.0,4.22,0.0,sky is clear
888,0.0,1.195,0.0,2023-02-07 00:00:00,888.0,10.77,9.16,1022.0,48.0,4.01,0.0,sky is clear
889,0.0,1.352,0.0,2023-02-07 01:00:00,889.0,8.81,6.57,1022.0,50.0,3.94,0.0,sky is clear
890,0.0,0.3,0.0,2023-02-07 02:00:00,890.0,8.78,6.51,1022.0,52.0,3.99,0.0,sky is clear
891,0.0,0.317,0.0,2023-02-07 03:00:00,891.0,7.97,5.76,1023.0,59.0,3.52,0.0,sky is clear
892,0.0,0.297,0.0,2023-02-07 04:00:00,892.0,8.05,5.99,1023.0,63.0,3.3,0.0,sky is clear
893,0.0,0.308,0.0,2023-02-07 05:00:00,893.0,6.73,4.4,1023.0,65.0,3.28,0.0,sky is clear
894,0.0,0.303,0.0,2023-02-07 06:00:00,894.0,7.27,5.07,1023.0,66.0,3.25,0.0,sky is clear
895,0.0,0.848,0.0,2023-02-07 07:00:00,895.0,7.02,4.83,1023.0,70.0,3.16,0.0,sky is clear
896,0.305,0.0,0.223,2023-02-07 08:00:00,896.0,5.8,3.29,1023.0,70.0,3.26,0.0,sky is clear
897,0.0,0.0,0.292,2023-02-07 09:00:00,897.0,7.97,5.66,1023.0,60.0,3.7,0.0,sky is clear
898,0.0,0.0,0.318,2023-02-07 10:00:00,898.0,9.48,8.04,1023.0,55.0,2.75,0.0,sky is clear
899,0.0,0.0,0.297,2023-02-07 11:00:00,899.0,10.8,9.29,1022.0,52.0,2.61,0.0,sky is clear
900,0.357,0.0,0.664,2023-02-07 12:00:00,900.0,12.5,11.01,1022.0,46.0,2.68,0.0,sky is clear
901,0.0,0.0,0.311,2023-02-07 13:00:00,901.0,13.6,12.16,1021.0,44.0,2.37,0.0,sky is clear
902,0.299,0.0,0.506,2023-02-07 14:00:00,902.0,14.17,12.66,1020.0,39.0,1.63,0.0,sky is clear
903,0.0,0.0,0.416,2023-02-07 15:00:00,903.0,14.67,13.18,1019.0,38.0,1.21,0.0,sky is clear
904,0.174,0.0,0.233,2023-02-07 16:00:00,904.0,14.01,12.46,1018.0,38.0,0.79,0.0,sky is clear
905,0.431,0.0,0.01,2023-02-07 17:00:00,905.0,13.9,12.31,1018.0,37.0,0.22,0.0,sky is clear
906,0.583,0.0,0.0,2023-02-07 18:00:00,906.0,10.25,8.69,1018.0,52.0,0.97,2.0,sky is clear
907,1.16,0.0,0.0,2023-02-07 19:00:00,907.0,9.22,9.22,1018.0,52.0,1.08,6.0,sky is clear
908,0.818,0.0,0.0,2023-02-07 20:00:00,908.0,8.3,7.74,1018.0,58.0,1.47,9.0,sky is clear
909,1.258,0.0,0.0,2023-02-07 21:00:00,909.0,7.7,6.56,1017.0,71.0,1.95,7.0,sky is clear
910,0.0,1.824,0.0,2023-02-07 22:00:00,910.0,7.89,6.54,1018.0,72.0,2.23,48.0,scattered clouds
911,0.0,1.823,0.0,2023-02-07 23:00:00,911.0,7.52,5.65,1017.0,66.0,2.83,63.0,broken clouds
912,0.0,1.82,0.0,2023-02-08 00:00:00,912.0,7.4,4.84,1018.0,65.0,3.93,71.0,light rain
913,0.0,1.778,0.0,2023-02-08 01:00:00,913.0,9.58,7.45,1019.0,61.0,4.08,60.0,light rain
914,0.0,1.02,0.0,2023-02-08 02:00:00,914.0,9.68,7.73,1019.0,60.0,3.74,47.0,scattered clouds
915,0.0,0.478,0.0,2023-02-08 03:00:00,915.0,8.14,5.56,1019.0,72.0,4.33,21.0,few clouds
916,0.0,0.297,0.0,2023-02-08 04:00:00,916.0,7.63,4.63,1020.0,78.0,5.0,8.0,sky is clear
917,0.0,0.336,0.0,2023-02-08 05:00:00,917.0,7.98,4.9,1020.0,73.0,5.4,19.0,few clouds
918,0.0,0.336,0.0,2023-02-08 06:00:00,918.0,7.98,4.97,1021.0,69.0,5.23,16.0,few clouds
919,0.0,1.141,0.0,2023-02-08 07:00:00,919.0,7.93,5.04,1021.0,69.0,4.91,14.0,few clouds
920,0.372,0.0,0.024,2023-02-08 08:00:00,920.0,7.99,5.18,1023.0,68.0,4.76,31.0,light rain
921,0.106,0.0,0.156,2023-02-08 09:00:00,921.0,8.51,5.63,1023.0,66.0,5.23,34.0,scattered clouds
922,0.006,0.0,0.268,2023-02-08 10:00:00,922.0,9.19,6.38,1023.0,64.0,5.51,7.0,sky is clear
923,0.035,0.0,0.483,2023-02-08 11:00:00,923.0,10.75,9.45,1024.0,60.0,5.94,4.0,sky is clear
924,0.743,0.0,0.704,2023-02-08 12:00:00,924.0,11.74,10.48,1024.0,58.0,5.67,4.0,sky is clear
925,0.0,0.0,0.31,2023-02-08 13:00:00,925.0,12.39,11.12,1024.0,55.0,4.93,1.0,sky is clear
926,0.351,0.0,0.436,2023-02-08 14:00:00,926.0,14.13,12.93,1023.0,51.0,4.15,1.0,sky is clear
927,0.072,0.0,0.396,2023-02-08 15:00:00,927.0,14.09,12.83,1023.0,49.0,3.71,1.0,sky is clear
928,1.219,0.0,0.258,2023-02-08 16:00:00,928.0,14.18,12.96,1023.0,50.0,3.35,7.0,sky is clear
929,2.186,0.0,0.006,2023-02-08 17:00:00,929.0,14.16,12.94,1023.0,50.0,1.38,10.0,sky is clear
930,1.252,0.0,0.0,2023-02-08 18:00:00,930.0,11.98,10.64,1024.0,54.0,1.91,1.0,sky is clear
931,0.79,0.0,0.0,2023-02-08 19:00:00,931.0,13.6,12.56,1024.0,59.0,2.2,0.0,sky is clear
932,0.435,0.0,0.0,2023-02-08 20:00:00,932.0,12.17,11.09,1024.0,63.0,2.69,0.0,sky is clear
933,0.338,0.0,0.0,2023-02-08 21:00:00,933.0,11.04,9.87,1025.0,64.0,2.88,0.0,sky is clear
934,0.0,0.68,0.0,2023-02-08 22:00:00,934.0,11.63,10.36,1026.0,58.0,2.93,0.0,sky is clear
935,0.0,0.587,0.0,2023-02-08 23:00:00,935.0,11.64,10.43,1026.0,60.0,2.81,0.0,sky is clear
936,0.0,0.471,0.0,2023-02-09 00:00:00,936.0,10.03,8.71,1026.0,62.0,2.77,0.0,sky is clear
937,0.0,0.371,0.0,2023-02-09 01:00:00,937.0,9.15,7.62,1027.0,64.0,2.8,0.0,sky is clear
938,0.0,0.356,0.0,2023-02-09 02:00:00,938.0,6.99,4.99,1027.0,68.0,2.86,0.0,sky is clear
939,0.0,0.316,0.0,2023-02-09 03:00:00,939.0,8.86,7.23,1027.0,71.0,2.86,0.0,sky is clear
940,0.0,0.286,0.0,2023-02-09 04:00:00,940.0,7.13,5.13,1027.0,73.0,2.9,0.0,sky is clear
941,0.0,0.282,0.0,2023-02-09 05:00:00,941.0,5.83,3.47,1027.0,74.0,3.04,0.0,sky is clear
942,0.0,0.31,0.0,2023-02-09 06:00:00,942.0,7.64,5.61,1028.0,73.0,3.1,0.0,sky is clear
943,0.0,0.729,0.0,2023-02-09 07:00:00,943.0,8.18,6.27,1029.0,73.0,3.09,0.0,sky is clear
944,0.181,0.0,0.227,2023-02-09 08:00:00,944.0,6.86,4.65,1029.0,74.0,3.13,0.0,sky is clear
945,0.0,0.0,0.298,2023-02-09 09:00:00,945.0,9.22,7.23,1030.0,70.0,3.62,0.0,sky is clear
946,0.401,0.0,0.764,2023-02-09 10:00:00,946.0,11.85,10.58,1031.0,57.0,3.1,0.0,sky is clear
947,0.52,0.0,0.673,2023-02-09 11:00:00,947.0,12.96,11.75,1031.0,55.0,3.29,0.0,sky is clear
948,0.0,0.0,0.299,2023-02-09 12:00:00,948.0,14.1,12.98,1030.0,54.0,4.1,0.0,sky is clear
949,0.0,0.0,0.305,2023-02-09 13:00:00,949.0,14.7,13.51,1030.0,49.0,3.91,0.0,sky is clear
950,0.0,0.0,0.423,2023-02-09 14:00:00,950.0,15.3,14.06,1030.0,45.0,3.55,0.0,sky is clear
951,0.0,0.0,0.343,2023-02-09 15:00:00,951.0,15.27,13.92,1030.0,41.0,3.19,0.0,sky is clear
952,0.211,0.0,0.265,2023-02-09 16:00:00,952.0,14.79,13.42,1030.0,42.0,2.71,0.0,sky is clear
953,1.353,0.0,0.01,2023-02-09 17:00:00,953.0,14.28,12.91,1030.0,44.0,1.59,0.0,sky is clear
954,2.506,0.0,0.0,2023-02-09 18:00:00,954.0,14.52,13.25,1031.0,47.0,2.76,0.0,sky is clear
955,2.948,0.0,0.0,2023-02-09 19:00:00,955.0,13.34,12.01,1031.0,49.0,2.58,0.0,sky is clear
956,0.984,0.0,0.0,2023-02-09 20:00:00,956.0,12.12,10.72,1032.0,51.0,2.64,0.0,sky is clear
957,1.513,0.0,0.0,2023-02-09 21:00:00,957.0,10.76,9.25,1032.0,52.0,2.64,0.0,sky is clear
958,0.0,1.141,0.0,2023-02-09 22:00:00,958.0,10.58,9.03,1033.0,51.0,3.64,0.0,sky is clear
959,0.0,1.703,0.0,2023-02-09 23:00:00,959.0,10.38,8.83,1033.0,52.0,3.51,0.0,sky is clear
960,0.0,0.84,0.0,2023-02-10 00:00:00,960.0,9.52,7.67,1033.0,53.0,3.47,0.0,sky is clear
961,0.0,0.538,0.0,2023-02-10 01:00:00,961.0,9.33,7.39,1033.0,54.0,3.57,0.0,sky is clear
962,0.0,0.501,0.0,2023-02-10 02:00:00,962.0,8.54,6.38,1033.0,53.0,3.67,0.0,sky is clear
963,0.0,0.494,0.0,2023-02-10 03:00:00,963.0,8.43,6.21,1033.0,58.0,3.73,0.0,sky is clear
964,0.0,0.357,0.0,2023-02-10 04:00:00,964.0,8.86,6.77,1032.0,60.0,3.66,0.0,sky is clear
965,0.0,0.304,0.0,2023-02-10 05:00:00,965.0,8.86,6.82,1032.0,60.0,3.57,0.0,sky is clear
966,0.0,0.307,0.0,2023-02-10 06:00:00,966.0,8.02,5.83,1033.0,63.0,3.5,0.0,sky is clear
967,0.0,1.109,0.0,2023-02-10 07:00:00,967.0,7.23,4.89,1033.0,64.0,3.48,0.0,sky is clear
968,0.233,0.0,0.224,2023-02-10 08:00:00,968.0,7.8,5.53,1033.0,65.0,3.57,0.0,sky is clear
969,0.0,0.0,0.305,2023-02-10 09:00:00,969.0,8.48,6.11,1034.0,57.0,4.06,0.0,sky is clear
970,0.386,0.0,0.687,2023-02-10 10:00:00,970.0,10.2,8.69,1034.0,54.0,3.83,0.0,sky is clear
971,0.249,0.0,0.533,2023-02-10 11:00:00,971.0,11.4,9.93,1034.0,51.0,4.28,0.0,sky is clear
972,0.287,0.0,0.623,2023-02-10 12:00:00,972.0,13.01,11.57,1033.0,46.0,4.48,0.0,sky is clear
973,0.0,0.0,0.287,2023-02-10 13:00:00,973.0,13.62,12.16,1032.0,43.0,4.48,0.0,sky is clear
974,0.0,0.0,0.32,2023-02-10 14:00:00,974.0,14.7,13.3,1031.0,41.0,4.21,0.0,sky is clear
975,0.0,0.0,0.33,2023-02-10 15:00:00,975.0,15.2,13.74,1031.0,37.0,3.8,0.0,sky is clear
