,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
751,0.31,0.0,0.0,None,2021-10-30 07:00:00,15.15,15.15,14.45,15.72,1006,93,0.93,100,overcast clouds
752,0.276,0.0,0.014,None,2021-10-30 08:00:00,15.65,15.7,14.45,15.72,1006,93,0.52,100,overcast clouds
753,0.179,0.0,0.153,Low,2021-10-30 09:00:00,16.23,16.34,15.01,16.72,1007,93,1.06,93,overcast clouds
754,0.246,0.0,0.312,Medium,2021-10-30 10:00:00,17.85,18.04,16.12,17.93,1008,90,2.3,99,overcast clouds
755,0.847,0.0,0.432,Low,2021-10-30 11:00:00,17.39,17.51,17.23,18.12,1008,89,3.03,100,overcast clouds
756,1.089,0.0,0.305,Low,2021-10-30 12:00:00,17.43,17.53,17.37,18.44,1008,88,2.4,100,overcast clouds
757,1.024,0.0,0.372,Low,2021-10-30 13:00:00,18.52,18.62,17.23,19.54,1008,84,3.78,97,overcast clouds
758,1.221,0.0,0.339,Low,2021-10-30 14:00:00,19.01,19.08,17.57,19.04,1008,81,2.91,100,overcast clouds
759,0.777,0.0,0.147,None,2021-10-30 15:00:00,18.43,18.47,17.33,18.48,1007,82,2.85,99,overcast clouds
760,0.687,0.0,0.108,None,2021-10-30 16:00:00,17.91,17.98,17.23,17.93,1008,85,3.02,99,light rain
761,0.818,0.0,0.071,None,2021-10-30 17:00:00,17.89,17.98,17.01,17.93,1008,86,3.1,95,light rain
762,0.842,0.0,0.01,None,2021-10-30 18:00:00,17.31,17.37,16.45,17.37,1008,87,2.72,80,broken clouds
763,0.848,0.0,0.0,None,2021-10-30 19:00:00,16.8,16.89,15.9,17.33,1008,90,2.47,92,overcast clouds
764,0.619,0.0,0.0,None,2021-10-30 20:00:00,16.8,16.89,15.9,17.33,1008,90,2.62,95,overcast clouds
765,0.604,0.0,0.0,None,2021-10-30 21:00:00,16.87,16.99,15.9,17.89,1008,91,3.02,100,overcast clouds
766,0.711,0.0,0.0,None,2021-10-30 22:00:00,16.87,16.96,15.9,17.72,1008,90,4.82,97,light rain
767,0.694,0.0,0.0,None,2021-10-30 23:00:00,16.8,16.86,15.9,17.33,1007,89,4.0,94,light rain
768,0.721,0.0,0.0,None,2021-10-31 00:00:00,16.37,16.49,16.26,18.34,1007,93,4.1,100,light rain
769,1.18,0.0,0.0,None,2021-10-31 01:00:00,17.92,18.2,17.32,17.93,1007,93,5.18,100,moderate rain
770,0.493,0.0,0.0,None,2021-10-31 02:00:00,18.41,18.73,16.45,18.48,1008,93,5.92,99,moderate rain
771,0.493,0.0,0.0,None,2021-10-31 03:00:00,18.41,18.73,17.32,18.48,1008,93,5.04,95,moderate rain
772,0.457,0.0,0.0,None,2021-10-31 04:00:00,18.41,18.73,17.32,18.68,1008,93,4.67,100,light rain
773,0.457,0.0,0.0,None,2021-10-31 05:00:00,18.49,18.82,18.34,18.72,1008,93,5.27,100,moderate rain
774,0.458,0.0,0.0,None,2021-10-31 06:00:00,19.03,19.42,18.34,19.04,1008,93,5.64,100,heavy intensity rain
775,0.45,0.0,0.002,None,2021-10-31 07:00:00,18.99,19.37,17.88,19.23,1008,93,6.42,100,moderate rain
776,0.657,0.0,0.006,None,2021-10-31 08:00:00,19.43,19.86,17.72,19.59,1009,93,5.71,100,moderate rain
777,0.666,0.0,0.036,None,2021-10-31 09:00:00,18.98,19.36,17.88,19.23,1010,93,4.44,100,moderate rain
778,0.646,0.0,0.096,None,2021-10-31 10:00:00,18.93,19.31,17.72,19.23,1010,93,4.37,100,moderate rain
779,0.791,0.0,0.175,None,2021-10-31 11:00:00,18.93,19.31,17.72,19.04,1011,93,3.4,98,light rain
780,1.888,0.0,0.222,None,2021-10-31 12:00:00,17.85,18.12,16.68,17.93,1011,93,3.16,100,light rain
781,0.823,0.0,0.159,None,2021-10-31 13:00:00,16.88,17.05,16.68,17.72,1012,93,3.27,96,light rain
782,1.59,0.0,0.074,None,2021-10-31 14:00:00,16.82,16.99,16.12,17.57,1012,93,3.81,97,light rain
783,1.094,0.0,0.047,None,2021-10-31 15:00:00,16.82,16.99,16.12,17.32,1012,93,4.11,94,light rain
784,0.447,0.0,0.011,None,2021-10-31 16:00:00,16.8,16.96,16.12,17.01,1012,93,3.87,100,light rain
785,0.51,0.0,0.0,None,2021-10-31 17:00:00,16.8,16.96,15.57,16.82,1011,93,2.66,100,light rain
786,0.536,0.0,0.0,None,2021-10-31 18:00:00,15.69,15.74,15.01,15.72,1012,93,2.36,100,moderate rain
787,0.614,0.0,0.0,None,2021-10-31 19:00:00,15.67,15.72,14.45,15.72,1012,93,2.31,100,moderate rain
788,0.701,0.0,0.0,None,2021-10-31 20:00:00,15.17,15.17,14.45,15.72,1012,93,1.36,100,moderate rain
789,1.414,0.0,0.0,None,2021-10-31 21:00:00,15.15,15.15,15.01,15.34,1012,93,1.48,100,moderate rain
790,0.8,0.0,0.0,None,2021-10-31 22:00:00,15.68,15.73,14.79,15.72,1013,93,2.42,100,light rain
791,0.71,0.0,0.0,None,2021-10-31 23:00:00,15.67,15.75,14.45,15.72,1014,94,3.26,100,light rain
792,0.891,0.0,0.0,None,2021-11-01 00:00:00,14.59,14.56,14.23,14.72,1014,94,2.86,88,light rain
793,0.64,0.0,0.0,None,2021-11-01 01:00:00,14.04,13.95,13.68,14.04,1014,94,2.56,98,light rain
794,0.558,0.0,0.0,None,2021-11-01 02:00:00,14.0,13.91,13.12,14.04,1014,94,2.22,40,scattered clouds
795,0.547,0.0,0.0,None,2021-11-01 03:00:00,13.49,13.35,12.57,13.72,1015,94,1.57,44,scattered clouds
796,0.55,0.0,0.0,None,2021-11-01 04:00:00,13.48,13.34,12.79,13.72,1015,94,1.33,36,scattered clouds
797,0.575,0.0,0.0,None,2021-11-01 05:00:00,12.41,12.16,11.45,13.43,1015,94,1.32,28,scattered clouds
798,0.642,0.0,0.0,None,2021-11-01 06:00:00,11.82,11.51,11.68,12.32,1016,94,0.79,53,broken clouds
799,0.545,0.0,0.088,None,2021-11-01 07:00:00,11.78,11.47,9.79,12.32,1016,94,0.43,65,broken clouds
800,0.296,0.0,0.271,Low,2021-11-01 08:00:00,11.79,11.48,9.79,14.0,1017,94,0.09,64,broken clouds
801,0.314,0.0,0.196,None,2021-11-01 09:00:00,13.05,12.87,11.45,15.11,1018,94,0.25,62,broken clouds
802,0.109,0.0,0.439,Medium,2021-11-01 10:00:00,14.18,14.06,13.12,15.72,1018,92,0.32,69,light rain
803,0.026,0.0,0.524,High,2021-11-01 11:00:00,13.81,13.54,13.48,18.44,1018,88,1.84,74,light rain
804,0.325,0.0,0.327,Medium,2021-11-01 12:00:00,15.24,14.93,14.79,16.78,1018,81,2.61,63,broken clouds
805,0.078,0.0,0.441,High,2021-11-01 13:00:00,16.93,16.51,15.34,18.99,1018,70,2.89,75,broken clouds
806,0.307,0.0,0.235,Low,2021-11-01 14:00:00,16.86,16.3,16.68,18.43,1017,65,2.95,64,broken clouds
807,0.452,0.0,0.134,None,2021-11-01 15:00:00,15.82,15.18,14.23,17.88,1017,66,3.04,51,broken clouds
808,0.509,0.0,0.049,None,2021-11-01 16:00:00,15.81,15.38,14.79,17.32,1017,74,2.92,53,broken clouds
809,0.545,0.0,0.0,None,2021-11-01 17:00:00,14.74,14.33,14.23,17.32,1017,79,1.85,65,broken clouds
810,0.454,0.0,0.0,None,2021-11-01 18:00:00,14.2,13.84,13.12,16.21,1017,83,1.75,96,overcast clouds
811,0.443,0.0,0.0,None,2021-11-01 19:00:00,14.15,13.87,12.57,15.72,1018,86,1.86,99,overcast clouds
812,0.92,0.0,0.0,None,2021-11-01 20:00:00,13.65,13.39,12.57,15.72,1018,89,1.85,96,overcast clouds
813,0.539,0.0,0.0,None,2021-11-01 21:00:00,13.13,12.85,12.57,15.72,1018,90,1.76,99,overcast clouds
814,0.418,0.0,0.0,None,2021-11-01 22:00:00,13.13,12.85,12.57,15.72,1018,90,1.63,100,overcast clouds
815,0.486,0.0,0.0,None,2021-11-01 23:00:00,13.08,12.77,12.57,14.72,1017,89,1.57,100,overcast clouds
816,0.514,0.0,0.0,None,2021-11-02 00:00:00,13.0,12.68,12.57,13.99,1017,89,1.53,100,overcast clouds
817,0.544,0.0,0.0,None,2021-11-02 01:00:00,13.04,12.72,12.57,14.72,1017,89,1.66,100,overcast clouds
818,0.268,0.0,0.0,None,2021-11-02 02:00:00,12.52,12.23,12.37,14.72,1016,92,1.62,100,overcast clouds
819,0.254,0.0,0.0,None,2021-11-02 03:00:00,12.39,12.11,12.37,12.79,1015,93,1.79,99,overcast clouds
820,0.253,0.0,0.0,None,2021-11-02 04:00:00,12.4,12.12,12.23,13.43,1015,93,2.39,99,light rain
821,0.254,0.0,0.0,None,2021-11-02 05:00:00,12.93,12.71,12.57,12.93,1015,93,3.07,100,light rain
822,0.253,0.0,0.0,None,2021-11-02 06:00:00,12.93,12.71,12.57,12.93,1015,93,4.0,98,light rain
823,0.276,0.0,0.01,None,2021-11-02 07:00:00,12.93,12.71,12.57,13.44,1014,93,3.84,98,light rain
824,0.412,0.0,0.088,None,2021-11-02 08:00:00,12.93,12.73,12.79,13.44,1014,94,3.57,96,light rain
825,0.312,0.0,0.214,Low,2021-11-02 09:00:00,13.55,13.42,13.12,14.72,1014,94,3.83,99,light rain
826,0.53,0.0,0.146,None,2021-11-02 10:00:00,13.65,13.5,13.48,15.72,1014,93,4.69,88,light rain
827,0.121,0.0,0.256,Medium,2021-11-02 11:00:00,14.16,14.06,13.34,15.72,1014,93,4.64,84,light rain
828,0.194,0.0,0.289,Medium,2021-11-02 12:00:00,14.19,14.12,14.04,16.21,1013,94,5.22,72,moderate rain
829,0.177,0.0,0.242,Low,2021-11-02 13:00:00,14.08,14.0,13.9,14.72,1012,94,5.61,78,moderate rain
830,0.136,0.0,0.176,Low,2021-11-02 14:00:00,14.1,13.99,13.34,15.1,1011,93,5.19,97,moderate rain
831,0.299,0.0,0.164,Low,2021-11-02 15:00:00,14.67,14.62,13.68,15.72,1011,93,4.5,100,moderate rain
832,0.508,0.0,0.068,None,2021-11-02 16:00:00,14.12,14.02,13.12,15.66,1010,93,3.95,98,light rain
833,0.457,0.0,0.001,None,2021-11-02 17:00:00,13.01,12.74,12.01,14.54,1010,91,3.86,97,light rain
834,0.966,0.0,0.0,None,2021-11-02 18:00:00,12.38,12.08,12.23,12.88,1011,92,4.12,97,light rain
835,1.137,0.0,0.0,None,2021-11-02 19:00:00,11.93,11.61,10.34,13.72,1011,93,3.46,82,light rain
836,0.77,0.0,0.0,None,2021-11-02 20:00:00,11.82,11.49,11.68,12.33,1012,93,2.59,50,light rain
837,0.453,0.0,0.0,None,2021-11-02 21:00:00,11.28,10.89,11.12,11.78,1012,93,1.81,40,scattered clouds
838,0.395,0.0,0.0,None,2021-11-02 22:00:00,10.71,10.26,10.57,11.78,1012,93,1.92,49,scattered clouds
839,0.393,0.0,0.0,None,2021-11-02 23:00:00,9.71,8.97,9.23,11.78,1012,92,1.86,57,broken clouds
840,0.248,0.0,0.0,None,2021-11-03 00:00:00,9.17,8.88,8.68,10.72,1012,91,1.34,66,broken clouds
841,0.247,0.0,0.0,None,2021-11-03 01:00:00,8.54,8.54,8.48,10.1,1012,92,0.98,45,scattered clouds
842,0.249,0.0,0.0,None,2021-11-03 02:00:00,8.54,8.54,7.57,10.1,1012,93,0.79,40,scattered clouds
843,0.26,0.0,0.0,None,2021-11-03 03:00:00,8.02,7.48,7.57,9.54,1012,94,1.42,28,scattered clouds
844,0.258,0.0,0.0,None,2021-11-03 04:00:00,8.0,6.81,7.01,9.45,1012,94,2.06,30,scattered clouds
845,0.258,0.0,0.0,None,2021-11-03 05:00:00,7.95,6.98,7.01,8.99,1012,94,1.81,33,scattered clouds
846,0.341,0.0,0.0,None,2021-11-03 06:00:00,7.36,7.36,6.72,7.88,1013,94,1.0,21,few clouds
847,0.62,0.0,0.013,None,2021-11-03 07:00:00,7.48,7.48,7.01,9.0,1013,94,0.53,17,few clouds
848,0.608,0.0,0.123,None,2021-11-03 08:00:00,7.46,7.46,7.37,9.0,1014,94,0.54,36,scattered clouds
849,0.014,0.0,0.241,Medium,2021-11-03 09:00:00,9.69,9.69,8.12,11.72,1015,93,1.1,64,broken clouds
850,0.0,0.0,0.264,High,2021-11-03 10:00:00,10.81,10.24,9.23,14.0,1015,88,1.37,61,broken clouds
851,0.0,0.0,0.27,Very High,2021-11-03 11:00:00,11.43,10.87,11.26,13.99,1015,86,2.19,91,overcast clouds
852,0.033,0.0,0.33,Very High,2021-11-03 12:00:00,12.98,12.42,12.01,14.0,1015,80,3.24,99,overcast clouds
853,0.009,0.0,0.399,Very High,2021-11-03 13:00:00,12.99,12.33,12.93,14.55,1014,76,3.66,100,overcast clouds
854,0.103,0.0,0.294,Medium,2021-11-03 14:00:00,13.05,12.37,12.57,15.1,1014,75,3.58,87,overcast clouds
855,0.075,0.0,0.173,Medium,2021-11-03 15:00:00,12.53,11.9,12.37,15.1,1014,79,3.72,47,scattered clouds
856,0.209,0.0,0.037,None,2021-11-03 16:00:00,13.5,12.84,13.44,14.54,1014,74,3.35,44,scattered clouds
857,0.255,0.0,0.0,None,2021-11-03 17:00:00,10.92,10.29,10.7,13.99,1014,85,2.2,32,scattered clouds
858,0.403,0.0,0.0,None,2021-11-03 18:00:00,10.3,9.63,9.79,12.32,1015,86,2.28,32,scattered clouds
859,0.506,0.0,0.0,None,2021-11-03 19:00:00,10.24,9.54,9.23,11.78,1015,85,2.11,33,scattered clouds
860,0.324,0.0,0.0,None,2021-11-03 20:00:00,9.16,8.38,8.68,11.22,1016,89,1.81,28,scattered clouds
861,0.459,0.0,0.0,None,2021-11-03 21:00:00,9.08,8.55,7.57,11.22,1016,88,1.55,18,few clouds
862,0.51,0.0,0.0,None,2021-11-03 22:00:00,8.55,8.55,6.45,11.22,1016,90,1.05,15,few clouds
863,0.366,0.0,0.0,None,2021-11-03 23:00:00,8.03,8.03,5.9,10.67,1016,91,1.25,26,scattered clouds
864,0.27,0.0,0.0,None,2021-11-04 00:00:00,7.96,7.96,5.34,10.67,1016,91,0.77,54,broken clouds
865,0.255,0.0,0.0,None,2021-11-04 01:00:00,7.87,7.87,5.9,7.93,1016,92,0.66,78,broken clouds
866,0.255,0.0,0.0,None,2021-11-04 02:00:00,7.35,7.35,6.72,7.37,1016,92,0.9,72,broken clouds
867,0.252,0.0,0.0,None,2021-11-04 03:00:00,7.82,7.16,5.72,7.93,1016,91,1.5,53,broken clouds
868,0.239,0.0,0.0,None,2021-11-04 04:00:00,6.81,5.66,5.9,6.82,1016,91,1.81,50,scattered clouds
869,0.319,0.0,0.0,None,2021-11-04 05:00:00,6.77,5.4,5.72,6.82,1016,92,2.03,49,scattered clouds
870,0.307,0.0,0.0,None,2021-11-04 06:00:00,6.77,5.33,5.72,6.82,1017,91,2.11,36,scattered clouds
871,0.814,0.0,0.064,None,2021-11-04 07:00:00,6.72,5.26,4.72,6.82,1018,91,2.12,2,sky is clear
872,0.024,0.0,0.291,Medium,2021-11-04 08:00:00,8.3,6.99,4.72,8.48,1018,87,2.26,1,sky is clear
873,0.0,0.0,0.278,High,2021-11-04 09:00:00,10.01,9.18,7.23,10.15,1019,81,1.9,2,sky is clear
874,0.0,0.0,0.279,Very High,2021-11-04 10:00:00,11.67,10.85,8.9,11.82,1020,75,2.25,1,sky is clear
875,0.0,0.0,0.286,Very High,2021-11-04 11:00:00,12.94,12.2,11.45,13.99,1020,73,2.75,0,sky is clear
876,0.001,0.0,0.281,Very High,2021-11-04 12:00:00,13.5,12.76,13.12,14.55,1020,71,2.95,1,sky is clear
877,0.001,0.0,0.276,High,2021-11-04 13:00:00,14.59,13.7,13.12,14.72,1020,61,3.71,23,few clouds
878,0.01,0.0,0.26,High,2021-11-04 14:00:00,14.68,13.72,13.68,15.72,1020,58,4.22,31,scattered clouds
879,0.267,0.0,0.225,Medium,2021-11-04 15:00:00,14.62,13.57,14.59,15.72,1020,55,4.17,31,scattered clouds
880,0.556,0.0,0.115,None,2021-11-04 16:00:00,14.07,13.18,14.04,15.11,1020,63,3.73,19,few clouds
881,0.628,0.0,0.005,None,2021-11-04 17:00:00,12.97,12.18,12.93,14.54,1021,71,2.94,4,sky is clear
882,0.509,0.0,0.0,None,2021-11-04 18:00:00,11.86,11.01,11.82,12.88,1021,73,3.25,0,sky is clear
883,1.11,0.0,0.0,None,2021-11-04 19:00:00,10.71,9.79,10.7,11.78,1022,75,3.27,0,sky is clear
884,0.831,0.0,0.0,None,2021-11-04 20:00:00,10.68,9.71,9.72,11.21,1023,73,3.44,0,sky is clear
885,0.537,0.0,0.0,None,2021-11-04 21:00:00,9.6,7.8,9.59,10.67,1023,76,3.41,0,sky is clear
886,0.591,0.0,0.0,None,2021-11-04 22:00:00,10.13,9.16,8.9,10.15,1024,75,3.2,0,sky is clear
887,0.334,0.0,0.0,None,2021-11-04 23:00:00,9.56,7.99,8.72,9.59,1024,77,2.99,0,sky is clear
888,0.313,0.0,0.0,None,2021-11-05 00:00:00,8.96,7.51,7.72,9.04,1024,76,2.61,0,sky is clear
889,0.26,0.0,0.0,None,2021-11-05 01:00:00,8.38,6.82,6.72,8.68,1024,80,2.62,0,sky is clear
890,0.247,0.0,0.0,None,2021-11-05 02:00:00,7.93,6.33,7.57,7.93,1025,82,2.55,0,sky is clear
891,0.247,0.0,0.0,None,2021-11-05 03:00:00,8.31,6.78,5.72,8.48,1025,80,2.55,0,sky is clear
892,0.26,0.0,0.0,None,2021-11-05 04:00:00,7.85,6.18,6.72,8.12,1025,80,2.63,0,sky is clear
893,0.257,0.0,0.0,None,2021-11-05 05:00:00,7.27,5.62,5.72,7.57,1025,81,2.46,0,sky is clear
894,0.256,0.0,0.0,None,2021-11-05 06:00:00,8.32,7.02,6.21,8.48,1026,78,2.26,0,sky is clear
895,0.635,0.0,0.061,None,2021-11-05 07:00:00,8.21,7.05,4.72,8.48,1026,77,2.06,0,sky is clear
896,0.18,0.0,0.329,Medium,2021-11-05 08:00:00,8.8,7.53,5.66,9.04,1027,74,2.32,0,sky is clear
897,0.317,0.0,0.452,High,2021-11-05 09:00:00,11.59,10.53,7.72,11.82,1028,66,2.57,0,sky is clear
898,0.121,0.0,0.405,High,2021-11-05 10:00:00,11.72,10.83,10.57,11.82,1028,72,3.09,0,sky is clear
899,0.137,0.0,0.533,High,2021-11-05 11:00:00,13.43,12.5,12.01,13.48,1028,64,2.96,1,sky is clear
900,0.014,0.0,0.305,Very High,2021-11-05 12:00:00,14.55,13.71,13.12,14.59,1028,63,2.98,2,sky is clear
901,0.0,0.0,0.274,Very High,2021-11-05 13:00:00,15.75,14.92,13.12,17.88,1027,59,3.06,1,sky is clear
902,0.002,0.0,0.263,High,2021-11-05 14:00:00,15.71,14.77,15.57,16.77,1027,55,3.4,16,few clouds
903,0.0,0.0,0.255,Medium,2021-11-05 15:00:00,15.2,14.21,15.15,16.72,1026,55,3.91,60,broken clouds
904,0.179,0.0,0.079,Low,2021-11-05 16:00:00,14.63,13.69,14.59,15.72,1026,59,3.23,39,scattered clouds
905,0.252,0.0,0.0,None,2021-11-05 17:00:00,13.6,12.61,12.01,15.1,1026,61,3.0,13,few clouds
906,0.31,0.0,0.0,None,2021-11-05 18:00:00,12.89,11.91,10.9,13.43,1027,64,3.61,9,sky is clear
907,0.328,0.0,0.0,None,2021-11-05 19:00:00,11.59,10.68,10.72,12.88,1027,72,3.67,6,sky is clear
908,0.883,0.0,0.0,None,2021-11-05 20:00:00,11.14,10.29,10.34,11.77,1028,76,3.53,0,sky is clear
909,1.36,0.0,0.0,None,2021-11-05 21:00:00,10.04,9.16,9.72,11.12,1028,79,3.3,0,sky is clear
910,0.0,0.342,0.0,None,2021-11-05 22:00:00,10.63,9.6,9.72,10.7,1028,71,2.98,0,sky is clear
911,0.0,0.318,0.0,None,2021-11-05 23:00:00,8.68,7.08,7.72,10.11,1029,81,2.76,0,sky is clear
912,0.0,0.263,0.0,None,2021-11-06 00:00:00,9.57,8.33,8.99,9.59,1028,77,2.48,2,sky is clear
913,0.0,0.241,0.0,None,2021-11-06 01:00:00,9.57,8.52,8.99,9.59,1029,78,2.21,0,sky is clear
914,0.0,0.239,0.0,None,2021-11-06 02:00:00,8.97,7.83,7.72,9.04,1029,79,2.2,0,sky is clear
915,0.0,0.252,0.0,None,2021-11-06 03:00:00,8.91,7.81,6.72,9.04,1029,78,2.14,0,sky is clear
916,0.0,0.365,0.0,None,2021-11-06 04:00:00,9.35,8.27,5.72,9.59,1029,76,2.2,0,sky is clear
917,0.0,0.256,0.0,None,2021-11-06 05:00:00,8.9,7.72,5.9,9.04,1029,77,2.23,0,sky is clear
918,0.0,0.254,0.0,None,2021-11-06 06:00:00,8.76,7.53,3.72,9.04,1030,77,2.26,0,sky is clear
919,0.0,0.186,0.058,Low,2021-11-06 07:00:00,8.24,6.8,3.72,8.48,1030,77,2.42,0,sky is clear
920,0.001,0.0,0.25,Medium,2021-11-06 08:00:00,9.02,7.28,7.88,9.04,1030,78,3.09,1,sky is clear
921,0.0,0.0,0.255,High,2021-11-06 09:00:00,10.13,9.1,9.54,10.67,1031,73,2.47,1,sky is clear
922,0.0,0.0,0.293,Very High,2021-11-06 10:00:00,11.82,10.78,11.12,11.82,1031,66,1.68,0,sky is clear
923,0.011,0.0,0.297,Very High,2021-11-06 11:00:00,12.37,11.23,12.23,12.89,1031,60,1.67,0,sky is clear
924,0.44,0.0,0.738,High,2021-11-06 12:00:00,13.5,12.34,13.48,14.54,1031,55,1.44,0,sky is clear
925,0.209,0.0,0.445,High,2021-11-06 13:00:00,14.6,13.4,14.55,15.1,1030,49,1.16,0,sky is clear
926,0.001,0.0,0.359,High,2021-11-06 14:00:00,15.16,13.93,14.23,15.72,1030,46,1.22,0,sky is clear
927,0.61,0.0,0.371,Medium,2021-11-06 15:00:00,15.11,13.88,14.54,15.15,1029,46,1.16,6,sky is clear
928,1.33,0.0,0.072,None,2021-11-06 16:00:00,15.09,13.88,13.72,15.67,1029,47,0.58,60,broken clouds
929,0.399,0.0,0.001,None,2021-11-06 17:00:00,14.01,12.82,12.72,15.11,1028,52,1.34,83,broken clouds
930,0.485,0.0,0.0,None,2021-11-06 18:00:00,12.86,11.77,10.72,13.99,1029,60,2.0,64,broken clouds
931,0.589,0.0,0.0,None,2021-11-06 19:00:00,11.8,10.55,9.79,12.88,1029,58,1.76,10,sky is clear
932,0.733,0.0,0.0,None,2021-11-06 20:00:00,9.74,9.06,8.68,11.22,1030,83,1.8,2,sky is clear
933,0.338,0.0,0.0,None,2021-11-06 21:00:00,9.2,8.14,7.57,11.22,1030,87,2.15,29,scattered clouds
934,0.0,0.346,0.0,None,2021-11-06 22:00:00,9.25,8.17,6.45,10.67,1030,89,2.18,21,few clouds
935,0.0,0.458,0.0,None,2021-11-06 23:00:00,8.54,7.65,5.9,10.67,1030,91,1.83,53,broken clouds
936,0.0,0.321,0.0,None,2021-11-07 00:00:00,8.2,7.21,5.9,9.55,1029,92,1.88,0,sky is clear
937,0.0,0.317,0.0,None,2021-11-07 01:00:00,7.21,5.98,5.34,7.88,1029,92,1.96,0,sky is clear
938,0.0,0.33,0.0,None,2021-11-07 02:00:00,7.6,6.43,7.32,7.79,1028,89,1.96,0,sky is clear
939,0.0,0.302,0.0,None,2021-11-07 03:00:00,6.32,4.88,4.79,8.9,1028,89,2.03,0,sky is clear
940,0.0,0.276,0.0,None,2021-11-07 04:00:00,6.08,4.63,4.79,8.34,1028,91,2.0,0,sky is clear
941,0.0,0.264,0.0,None,2021-11-07 05:00:00,5.51,3.97,4.23,8.34,1028,92,1.99,0,sky is clear
942,0.0,0.251,0.0,None,2021-11-07 06:00:00,4.51,2.76,3.72,8.34,1028,92,2.04,0,sky is clear
943,0.0,0.21,0.046,Low,2021-11-07 07:00:00,5.54,3.87,4.72,8.34,1028,93,2.13,0,sky is clear
944,0.001,0.0,0.308,Medium,2021-11-07 08:00:00,9.44,8.17,4.72,9.59,1028,69,2.49,0,sky is clear
945,0.0,0.0,0.254,High,2021-11-07 09:00:00,12.29,11.25,9.54,12.37,1028,64,2.01,0,sky is clear
946,0.017,0.0,0.31,High,2021-11-07 10:00:00,12.38,11.37,12.33,12.88,1028,65,1.3,0,sky is clear
947,0.07,0.0,0.265,Medium,2021-11-07 11:00:00,15.1,14.18,12.79,15.15,1028,58,1.36,0,sky is clear
948,1.305,0.0,0.954,Medium,2021-11-07 12:00:00,16.2,15.23,14.45,16.26,1027,52,1.76,0,sky is clear
949,0.763,0.0,0.685,Medium,2021-11-07 13:00:00,16.76,15.93,14.72,16.82,1026,55,1.58,0,sky is clear
950,0.012,0.0,0.368,High,2021-11-07 14:00:00,17.74,16.93,14.72,17.93,1025,52,1.08,0,sky is clear
951,0.016,0.0,0.301,Medium,2021-11-07 15:00:00,16.71,15.85,14.72,17.79,1025,54,1.09,2,sky is clear
952,0.341,0.0,0.061,None,2021-11-07 16:00:00,16.65,15.83,13.72,17.79,1024,56,1.23,48,scattered clouds
953,0.801,0.0,0.0,None,2021-11-07 17:00:00,15.52,14.69,12.72,15.7,1025,60,1.54,86,overcast clouds
954,0.804,0.0,0.0,None,2021-11-07 18:00:00,14.35,13.56,10.72,14.59,1025,66,1.68,94,overcast clouds
955,1.649,0.0,0.0,None,2021-11-07 19:00:00,13.81,13.02,10.72,14.04,1025,68,1.68,76,broken clouds
956,0.859,0.0,0.0,None,2021-11-07 20:00:00,10.65,9.86,9.72,12.33,1025,80,1.74,76,broken clouds
957,0.472,0.0,0.0,None,2021-11-07 21:00:00,11.05,10.46,10.34,12.89,1025,86,1.63,58,broken clouds
958,0.0,0.435,0.0,None,2021-11-07 22:00:00,12.68,11.7,8.72,13.44,1025,65,1.72,100,overcast clouds
959,0.0,0.388,0.0,None,2021-11-07 23:00:00,11.45,10.87,9.79,12.33,1025,85,1.61,99,overcast clouds
960,0.0,0.382,0.0,None,2021-11-08 00:00:00,11.7,11.09,9.79,12.79,1025,83,1.71,99,overcast clouds
961,0.0,0.396,0.0,None,2021-11-08 01:00:00,12.26,11.32,9.23,12.37,1024,68,1.87,88,overcast clouds
962,0.0,0.383,0.0,None,2021-11-08 02:00:00,12.68,11.67,8.68,12.93,1024,64,1.96,85,overcast clouds
963,0.0,0.387,0.0,None,2021-11-08 03:00:00,10.03,9.33,8.68,12.23,1024,86,2.23,65,broken clouds
964,0.0,0.285,0.0,None,2021-11-08 04:00:00,10.03,9.36,8.68,12.23,1023,87,2.11,26,scattered clouds
965,0.0,0.272,0.0,None,2021-11-08 05:00:00,11.73,10.73,8.72,12.23,1023,68,1.93,60,broken clouds
966,0.0,0.255,0.0,None,2021-11-08 06:00:00,12.31,11.37,10.72,12.37,1023,68,1.75,48,scattered clouds
967,0.0,0.977,0.014,None,2021-11-08 07:00:00,12.14,11.16,8.68,12.37,1023,67,1.85,75,broken clouds
968,0.647,0.0,0.101,None,2021-11-08 08:00:00,11.78,10.87,10.66,11.82,1023,71,2.06,87,overcast clouds
969,0.065,0.0,0.297,Medium,2021-11-08 09:00:00,13.4,12.49,10.66,13.48,1023,65,2.1,76,broken clouds
970,0.0,0.0,0.287,Medium,2021-11-08 10:00:00,12.92,12.12,12.23,13.44,1024,71,1.25,56,broken clouds
971,0.0,0.0,0.281,Very High,2021-11-08 11:00:00,16.22,15.65,13.99,16.26,1023,67,0.76,15,few clouds
972,0.0,0.0,0.274,Very High,2021-11-08 12:00:00,16.75,16.07,15.01,17.57,1023,61,0.3,13,few clouds
973,0.0,0.0,0.259,High,2021-11-08 13:00:00,18.34,17.8,16.72,18.68,1022,60,0.63,8,sky is clear
