,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Data & Hora,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
1188,0.0,0.0,0.505,High,2022-02-19 12:00:00,11.33,10.06,10.34,12.88,1029,59,4.22,4,sky is clear
1189,0.0,0.0,0.414,Very High,2022-02-19 13:00:00,12.96,11.8,10.9,14.54,1028,57,4.03,4,sky is clear
1190,0.0,0.0,0.395,High,2022-02-19 14:00:00,13.52,12.29,12.01,14.54,1027,52,3.58,0,sky is clear
1191,0.0,0.0,0.363,High,2022-02-19 15:00:00,13.96,12.51,12.72,14.04,1027,42,3.62,0,sky is clear
1192,1.613,0.0,0.296,Medium,2022-02-19 16:00:00,13.39,12.19,11.72,13.9,1027,54,3.8,0,sky is clear
1193,1.05,0.0,0.038,None,2022-02-19 17:00:00,12.86,11.72,11.72,12.93,1027,58,3.68,0,sky is clear
1194,0.448,0.0,0.0,None,2022-02-19 18:00:00,11.75,10.65,10.67,11.82,1028,64,3.91,4,sky is clear
1195,0.525,0.0,0.0,None,2022-02-19 19:00:00,10.64,9.48,9.72,10.7,1028,66,3.73,1,sky is clear
1196,0.754,0.0,0.0,None,2022-02-19 20:00:00,9.63,7.94,9.23,9.72,1029,78,3.22,5,sky is clear
1197,0.541,0.0,0.0,None,2022-02-19 21:00:00,9.57,7.93,8.68,9.59,1029,71,3.11,37,scattered clouds
1198,0.0,0.52,0.0,None,2022-02-19 22:00:00,8.64,6.92,7.57,9.0,1030,80,2.94,0,sky is clear
1199,0.0,0.992,0.0,None,2022-02-19 23:00:00,7.56,5.74,6.72,8.44,1030,83,2.76,26,scattered clouds
1200,0.0,1.267,0.0,None,2022-02-20 00:00:00,7.29,5.51,6.72,7.89,1031,85,2.64,4,sky is clear
1201,0.0,0.577,0.0,None,2022-02-20 01:00:00,6.4,4.81,5.72,7.32,1030,86,2.2,2,sky is clear
1202,0.0,0.508,0.0,None,2022-02-20 02:00:00,6.2,4.67,5.72,7.23,1030,89,2.1,0,sky is clear
1203,0.0,0.398,0.0,None,2022-02-20 03:00:00,5.32,3.66,4.72,6.21,1030,90,2.08,0,sky is clear
1204,0.0,0.417,0.0,None,2022-02-20 04:00:00,4.51,2.72,3.72,5.9,1030,90,2.07,0,sky is clear
1205,0.0,0.398,0.0,None,2022-02-20 05:00:00,4.5,2.73,3.72,7.79,1030,92,2.05,3,sky is clear
1206,0.0,2.182,0.0,None,2022-02-20 06:00:00,7.64,6.26,3.72,7.93,1031,79,2.21,54,broken clouds
1207,0.0,0.416,0.007,None,2022-02-20 07:00:00,7.67,6.22,4.54,8.68,1031,79,2.3,87,overcast clouds
1208,0.045,0.0,0.371,Medium,2022-02-20 08:00:00,8.72,7.26,4.54,9.79,1031,76,2.57,96,overcast clouds
1209,0.0,0.0,0.428,High,2022-02-20 09:00:00,10.39,9.36,6.21,10.7,1032,72,2.54,99,overcast clouds
1210,0.002,0.0,0.701,Medium,2022-02-20 10:00:00,13.21,12.36,10.1,13.48,1032,68,1.94,82,broken clouds
1211,1.205,0.0,1.064,None,2022-02-20 11:00:00,13.41,12.61,12.33,13.48,1032,69,1.47,88,overcast clouds
1212,1.506,0.0,1.127,None,2022-02-20 12:00:00,14.59,13.78,14.45,14.72,1032,64,1.21,97,overcast clouds
1213,0.149,0.0,0.684,High,2022-02-20 13:00:00,16.2,15.44,14.72,16.77,1031,60,1.63,95,overcast clouds
1214,0.0,0.0,0.552,High,2022-02-20 14:00:00,17.76,17.08,14.72,17.93,1030,57,1.77,94,overcast clouds
1215,0.029,0.0,0.425,Medium,2022-02-20 15:00:00,17.34,16.64,16.22,17.37,1030,58,1.92,96,overcast clouds
1216,0.285,0.0,0.144,None,2022-02-20 16:00:00,17.14,16.42,13.72,17.37,1029,58,2.63,95,overcast clouds
1217,1.01,0.0,0.061,None,2022-02-20 17:00:00,16.03,15.41,12.72,16.45,1029,66,3.03,93,overcast clouds
1218,0.662,0.0,0.0,None,2022-02-20 18:00:00,14.53,14.0,12.72,14.59,1030,75,3.07,70,broken clouds
1219,0.682,0.0,0.0,None,2022-02-20 19:00:00,12.84,12.29,11.68,13.12,1031,81,3.47,69,broken clouds
1220,0.831,0.0,0.0,None,2022-02-20 20:00:00,12.3,11.81,11.12,12.37,1031,85,3.36,60,broken clouds
1221,0.645,0.0,0.0,None,2022-02-20 21:00:00,11.72,11.22,10.57,11.82,1031,87,2.07,83,broken clouds
1222,0.0,0.798,0.0,None,2022-02-20 22:00:00,11.7,11.17,10.1,11.82,1031,86,1.8,97,overcast clouds
1223,0.0,0.691,0.0,None,2022-02-20 23:00:00,10.14,9.53,9.45,10.15,1032,89,3.23,93,overcast clouds
1224,0.0,0.619,0.0,None,2022-02-21 00:00:00,10.61,9.97,9.23,10.7,1032,86,2.63,9,sky is clear
1225,0.0,0.52,0.0,None,2022-02-21 01:00:00,8.3,6.77,7.72,9.45,1032,92,2.55,16,few clouds
1226,0.0,0.431,0.0,None,2022-02-21 02:00:00,9.47,8.45,7.72,9.59,1032,86,2.16,21,few clouds
1227,0.0,0.401,0.0,None,2022-02-21 03:00:00,8.96,7.67,7.57,9.04,1032,85,2.39,59,broken clouds
1228,0.0,0.348,0.0,None,2022-02-21 04:00:00,8.9,7.58,6.72,9.04,1031,86,2.42,25,scattered clouds
1229,0.0,0.353,0.0,None,2022-02-21 05:00:00,8.38,6.73,6.72,8.48,1031,86,2.75,36,scattered clouds
1230,0.0,0.37,0.0,None,2022-02-21 06:00:00,8.42,6.72,7.23,8.48,1031,87,2.84,39,scattered clouds
1231,0.0,1.937,0.01,None,2022-02-21 07:00:00,7.94,6.26,6.68,8.72,1031,89,2.67,42,scattered clouds
1232,0.154,0.0,0.349,Low,2022-02-21 08:00:00,9.34,7.8,6.21,9.59,1032,81,2.87,37,scattered clouds
1233,0.0,0.0,0.35,Medium,2022-02-21 09:00:00,11.57,10.77,7.79,11.82,1032,76,2.52,12,few clouds
1234,0.0,0.0,0.4,High,2022-02-21 10:00:00,13.4,12.65,10.57,13.48,1032,71,2.34,36,scattered clouds
1235,0.0,0.0,0.383,Very High,2022-02-21 11:00:00,13.93,13.23,12.72,14.23,1032,71,2.39,2,sky is clear
1236,0.0,0.0,0.386,Very High,2022-02-21 12:00:00,16.19,15.61,14.79,16.26,1031,67,2.57,12,few clouds
1237,0.0,0.0,0.363,Very High,2022-02-21 13:00:00,17.32,16.73,15.72,18.43,1030,62,2.4,7,sky is clear
1238,0.0,0.0,0.371,High,2022-02-21 14:00:00,18.4,17.81,16.72,18.99,1029,58,1.99,29,scattered clouds
1239,0.0,0.0,0.375,High,2022-02-21 15:00:00,20.06,19.53,17.88,20.15,1029,54,1.62,38,scattered clouds
1240,0.081,0.0,0.292,Medium,2022-02-21 16:00:00,18.83,18.26,15.72,19.04,1028,57,1.42,39,scattered clouds
1241,0.304,0.0,0.043,None,2022-02-21 17:00:00,18.29,17.74,15.72,18.48,1028,60,1.83,15,few clouds
1242,0.391,0.0,0.0,None,2022-02-21 18:00:00,14.53,13.61,13.72,16.21,1028,60,2.37,0,sky is clear
1243,1.495,0.0,0.0,None,2022-02-21 19:00:00,12.64,11.68,11.72,14.54,1029,66,2.42,0,sky is clear
1244,1.098,0.0,0.0,None,2022-02-21 20:00:00,12.06,11.33,10.72,13.44,1029,77,2.49,0,sky is clear
1245,0.69,0.0,0.0,None,2022-02-21 21:00:00,11.41,10.7,9.72,13.9,1029,80,2.55,6,sky is clear
1246,0.0,0.974,0.0,None,2022-02-21 22:00:00,11.2,10.52,9.72,13.44,1030,82,2.15,24,few clouds
1247,0.0,0.67,0.0,None,2022-02-21 23:00:00,10.83,10.14,9.72,12.33,1030,83,2.32,38,scattered clouds
1248,0.0,0.646,0.0,None,2022-02-22 00:00:00,10.81,10.09,9.79,12.23,1030,82,2.46,62,broken clouds
1249,0.0,0.631,0.0,None,2022-02-22 01:00:00,12.19,11.58,8.68,12.79,1030,81,2.74,76,broken clouds
1250,0.0,0.617,0.0,None,2022-02-22 02:00:00,10.93,10.25,8.12,11.21,1030,83,2.76,42,scattered clouds
1251,0.0,0.596,0.0,None,2022-02-22 03:00:00,10.03,9.28,7.57,12.23,1029,84,2.78,23,few clouds
1252,0.0,0.384,0.0,None,2022-02-22 04:00:00,9.16,7.68,8.72,12.79,1029,85,2.72,26,scattered clouds
1253,0.0,0.38,0.0,None,2022-02-22 05:00:00,10.91,10.25,7.01,11.21,1029,84,2.67,3,sky is clear
1254,0.0,0.365,0.0,None,2022-02-22 06:00:00,9.47,8.1,7.01,10.66,1029,82,2.64,0,sky is clear
1255,0.0,1.292,0.012,None,2022-02-22 07:00:00,10.7,9.94,6.45,10.72,1029,81,2.67,0,sky is clear
1256,0.059,0.0,0.339,Medium,2022-02-22 08:00:00,7.85,5.94,7.19,11.21,1030,77,2.98,0,sky is clear
1257,0.0,0.0,0.461,High,2022-02-22 09:00:00,12.99,12.17,12.72,14.55,1030,70,3.35,0,sky is clear
1258,0.0,0.0,0.404,High,2022-02-22 10:00:00,16.78,15.51,15.01,16.82,1030,38,2.63,0,sky is clear
1259,0.0,0.0,0.513,High,2022-02-22 11:00:00,17.94,16.7,15.9,18.72,1030,35,2.49,0,sky is clear
1260,0.09,0.0,0.638,High,2022-02-22 12:00:00,19.04,17.89,18.9,19.23,1029,34,2.59,0,sky is clear
1261,0.0,0.0,0.385,Very High,2022-02-22 13:00:00,20.43,19.34,20.01,20.72,1029,31,2.0,0,sky is clear
1262,0.0,0.0,0.397,High,2022-02-22 14:00:00,21.82,20.79,20.66,22.72,1028,28,1.06,4,sky is clear
1263,0.0,0.0,0.39,High,2022-02-22 15:00:00,21.67,20.57,19.72,22.57,1027,26,0.66,22,few clouds
1264,0.066,0.0,0.3,Medium,2022-02-22 16:00:00,21.43,20.33,19.72,22.23,1026,27,1.23,48,scattered clouds
1265,0.322,0.0,0.046,None,2022-02-22 17:00:00,21.17,20.1,17.72,21.26,1026,29,1.16,0,sky is clear
1266,0.386,0.0,0.0,None,2022-02-22 18:00:00,19.51,18.59,14.72,21.63,1026,41,1.73,0,sky is clear
1267,0.44,0.0,0.0,None,2022-02-22 19:00:00,12.85,11.6,12.72,16.22,1026,54,2.05,0,sky is clear
1268,0.859,0.0,0.0,None,2022-02-22 20:00:00,13.05,12.16,11.72,16.22,1026,67,2.23,0,sky is clear
1269,0.502,0.0,0.0,None,2022-02-22 21:00:00,12.33,11.37,9.72,16.12,1026,67,2.24,0,sky is clear
1270,0.0,0.679,0.0,None,2022-02-22 22:00:00,12.3,11.44,9.72,15.67,1026,71,1.87,0,sky is clear
1271,0.0,0.783,0.0,None,2022-02-22 23:00:00,12.82,12.09,11.45,15.11,1025,74,2.23,8,sky is clear
1272,0.0,0.78,0.0,None,2022-02-23 00:00:00,14.01,13.27,9.79,14.72,1025,69,2.61,74,broken clouds
1273,0.0,0.765,0.0,None,2022-02-23 01:00:00,13.19,12.21,9.23,13.72,1024,63,2.86,86,overcast clouds
1274,0.0,0.451,0.0,None,2022-02-23 02:00:00,10.88,9.64,8.68,13.34,1024,62,2.87,95,overcast clouds
1275,0.0,0.367,0.0,None,2022-02-23 03:00:00,11.31,10.04,8.12,11.72,1023,59,2.83,99,overcast clouds
1276,0.0,0.381,0.0,None,2022-02-23 04:00:00,12.57,11.45,9.23,12.72,1023,60,3.01,100,overcast clouds
1277,0.0,0.379,0.0,None,2022-02-23 05:00:00,13.61,12.57,8.68,13.72,1023,59,3.06,100,overcast clouds
1278,0.0,0.363,0.0,None,2022-02-23 06:00:00,8.14,6.21,7.47,8.9,1023,61,3.11,100,overcast clouds
1279,0.0,1.471,0.01,None,2022-02-23 07:00:00,8.15,6.24,7.39,8.89,1023,63,3.08,99,overcast clouds
1280,1.007,0.0,0.165,None,2022-02-23 08:00:00,13.99,13.14,8.68,14.72,1023,65,3.18,100,overcast clouds
1281,0.001,0.0,0.368,Medium,2022-02-23 09:00:00,14.94,14.16,12.89,15.72,1023,64,3.53,99,overcast clouds
1282,0.0,0.0,0.368,High,2022-02-23 10:00:00,16.23,15.42,13.68,16.72,1023,58,2.88,100,overcast clouds
1283,0.0,0.0,0.353,High,2022-02-23 11:00:00,18.2,17.33,17.23,18.72,1022,48,2.24,100,overcast clouds
1284,0.0,0.0,0.373,High,2022-02-23 12:00:00,19.53,18.64,17.79,20.34,1022,42,1.48,99,overcast clouds
1285,0.0,0.0,0.374,Medium,2022-02-23 13:00:00,20.07,19.23,18.43,21.45,1021,42,0.61,96,overcast clouds
1286,0.209,0.0,0.476,Medium,2022-02-23 14:00:00,21.74,20.99,20.67,21.82,1020,39,0.51,97,overcast clouds
1287,0.041,0.0,0.335,None,2022-02-23 15:00:00,21.8,21.08,21.21,21.82,1020,40,1.23,100,overcast clouds
1288,0.175,0.0,0.196,None,2022-02-23 16:00:00,21.04,20.24,16.72,21.26,1020,40,1.64,100,overcast clouds
1289,0.306,0.0,0.066,None,2022-02-23 17:00:00,19.99,19.09,16.72,20.15,1020,40,1.1,100,overcast clouds
1290,0.589,0.0,0.0,None,2022-02-23 18:00:00,16.75,16.15,14.72,18.68,1020,64,1.81,100,overcast clouds
1291,0.741,0.0,0.0,None,2022-02-23 19:00:00,13.57,12.81,12.72,16.45,1020,70,1.93,100,overcast clouds
1292,0.791,0.0,0.0,None,2022-02-23 20:00:00,13.59,13.07,11.72,15.67,1019,79,1.94,100,overcast clouds
1293,0.649,0.0,0.0,None,2022-02-23 21:00:00,12.2,11.7,9.72,15.11,1020,85,2.06,100,overcast clouds
1294,0.0,0.561,0.0,None,2022-02-23 22:00:00,11.74,11.11,9.72,15.11,1020,82,1.33,100,overcast clouds
1295,0.0,0.949,0.0,None,2022-02-23 23:00:00,10.2,9.47,7.72,12.89,1020,84,1.11,96,overcast clouds
1296,0.0,1.078,0.0,None,2022-02-24 00:00:00,9.37,8.69,7.72,11.77,1020,87,1.74,94,overcast clouds
1297,0.0,0.362,0.0,None,2022-02-24 01:00:00,10.28,9.66,9.72,11.21,1020,88,1.8,12,few clouds
1298,0.0,0.36,0.0,None,2022-02-24 02:00:00,8.7,8.02,7.72,10.1,1020,91,1.64,87,overcast clouds
1299,0.0,0.378,0.0,None,2022-02-24 03:00:00,7.92,7.92,6.72,9.54,1020,92,1.24,100,overcast clouds
1300,0.0,0.379,0.0,None,2022-02-24 04:00:00,5.71,4.81,4.8,8.99,1019,93,1.46,100,overcast clouds
1301,0.0,0.355,0.0,None,2022-02-24 05:00:00,11.98,10.93,6.72,12.37,1019,65,1.26,98,overcast clouds
1302,0.0,0.364,0.0,None,2022-02-24 06:00:00,7.26,6.51,6.72,8.43,1020,95,1.51,88,overcast clouds
1303,0.0,1.669,0.002,None,2022-02-24 07:00:00,11.61,10.55,5.72,11.82,1021,66,1.41,99,overcast clouds
1304,0.365,0.0,0.048,None,2022-02-24 08:00:00,12.22,11.14,5.72,12.37,1021,63,2.61,99,overcast clouds
1305,0.297,0.0,0.163,None,2022-02-24 09:00:00,12.26,11.19,6.72,12.37,1021,63,2.47,99,overcast clouds
1306,0.073,0.0,0.374,Low,2022-02-24 10:00:00,13.41,12.53,9.72,13.48,1021,66,1.58,100,overcast clouds
1307,0.0,0.0,0.362,Medium,2022-02-24 11:00:00,14.54,13.72,11.72,14.59,1021,64,1.78,100,overcast clouds
1308,0.0,0.0,0.368,Medium,2022-02-24 12:00:00,15.62,14.78,12.72,15.7,1022,59,2.98,100,overcast clouds
1309,0.0,0.0,0.372,Medium,2022-02-24 13:00:00,16.71,16.0,13.72,16.82,1021,60,3.96,100,overcast clouds
1310,0.019,0.0,0.352,Low,2022-02-24 14:00:00,16.75,15.97,14.55,16.82,1020,57,4.14,99,overcast clouds
1311,0.088,0.0,0.284,None,2022-02-24 15:00:00,16.68,16.0,13.12,16.82,1020,61,4.21,98,overcast clouds
1312,0.208,0.0,0.161,None,2022-02-24 16:00:00,16.66,15.9,14.23,16.82,1020,58,3.93,99,overcast clouds
1313,0.4,0.0,0.045,None,2022-02-24 17:00:00,16.6,15.83,13.68,16.82,1020,58,3.37,99,overcast clouds
1314,0.399,0.0,0.0,None,2022-02-24 18:00:00,15.0,14.07,12.57,15.15,1021,58,3.33,100,overcast clouds
1315,2.203,0.0,0.0,None,2022-02-24 19:00:00,14.41,13.37,11.45,14.59,1021,56,3.14,100,overcast clouds
1316,1.017,0.0,0.0,None,2022-02-24 20:00:00,12.63,11.62,10.9,14.45,1021,64,2.62,100,overcast clouds
1317,1.003,0.0,0.0,None,2022-02-24 21:00:00,12.16,11.13,10.72,14.0,1022,65,2.71,99,overcast clouds
1318,0.0,0.466,0.0,None,2022-02-24 22:00:00,11.55,10.51,9.72,13.44,1022,67,2.97,100,overcast clouds
1319,0.0,0.464,0.0,None,2022-02-24 23:00:00,10.53,9.41,8.72,12.79,1022,68,2.9,99,overcast clouds
1320,0.0,0.509,0.0,None,2022-02-25 00:00:00,9.76,8.21,7.72,13.34,1022,66,3.02,100,overcast clouds
1321,0.0,0.541,0.0,None,2022-02-25 01:00:00,10.14,8.96,8.68,13.34,1022,67,3.01,95,overcast clouds
1322,0.0,0.385,0.0,None,2022-02-25 02:00:00,12.11,10.94,6.72,13.34,1022,60,3.22,89,overcast clouds
1323,0.0,0.264,0.0,None,2022-02-25 03:00:00,11.74,10.54,7.57,12.32,1022,60,3.34,86,overcast clouds
1324,0.0,0.266,0.0,None,2022-02-25 04:00:00,11.25,10.0,10.72,12.23,1022,60,3.25,93,overcast clouds
1325,0.0,0.263,0.0,None,2022-02-25 05:00:00,10.71,9.4,10.7,11.68,1022,60,3.28,96,overcast clouds
1326,0.0,0.256,0.0,None,2022-02-25 06:00:00,10.71,9.38,10.7,11.21,1023,59,3.6,97,overcast clouds
1327,0.0,1.508,0.029,None,2022-02-25 07:00:00,10.7,9.37,10.57,10.72,1023,59,4.1,98,overcast clouds
1328,0.054,0.0,0.247,Medium,2022-02-25 08:00:00,10.67,9.36,9.72,11.78,1023,60,4.29,92,overcast clouds
1329,0.0,0.0,0.266,Medium,2022-02-25 09:00:00,11.84,10.62,11.21,12.72,1024,59,4.68,89,overcast clouds
1330,0.72,0.0,0.35,Medium,2022-02-25 10:00:00,12.4,11.16,11.77,13.72,1024,56,3.37,83,broken clouds
1331,0.0,0.0,0.319,Very High,2022-02-25 11:00:00,14.04,12.86,12.57,14.72,1024,52,4.03,63,broken clouds
1332,0.402,0.0,0.613,High,2022-02-25 12:00:00,14.64,13.47,14.54,15.72,1023,50,3.93,51,broken clouds
1333,0.0,0.0,0.33,Very High,2022-02-25 13:00:00,15.79,14.7,15.57,17.72,1022,49,3.16,57,broken clouds
1334,0.0,0.0,0.275,Very High,2022-02-25 14:00:00,16.89,15.84,16.21,18.72,1022,46,2.26,54,broken clouds
1335,0.0,0.0,0.274,High,2022-02-25 15:00:00,17.41,16.3,16.21,18.72,1021,42,1.88,3,sky is clear
1336,0.002,0.0,0.267,Medium,2022-02-25 16:00:00,17.47,16.34,16.77,19.72,1021,41,1.68,12,few clouds
1337,0.185,0.0,0.082,None,2022-02-25 17:00:00,16.3,15.11,16.26,17.57,1020,43,0.9,26,scattered clouds
1338,0.521,0.0,0.003,None,2022-02-25 18:00:00,16.55,15.59,16.12,16.72,1020,51,1.38,14,few clouds
1339,1.213,0.0,0.0,None,2022-02-25 19:00:00,15.51,14.47,14.45,15.72,1021,52,2.52,13,few clouds
1340,0.842,0.0,0.0,None,2022-02-25 20:00:00,13.33,12.08,12.72,14.55,1021,52,2.54,7,sky is clear
1341,0.843,0.0,0.0,None,2022-02-25 21:00:00,13.41,12.11,12.01,14.55,1021,50,2.75,50,scattered clouds
1342,0.0,0.563,0.0,None,2022-02-25 22:00:00,12.58,11.28,10.9,14.0,1022,53,3.35,100,overcast clouds
1343,0.0,0.664,0.0,None,2022-02-25 23:00:00,11.77,10.33,10.72,13.43,1022,51,3.36,98,overcast clouds
1344,0.0,0.474,0.0,None,2022-02-26 00:00:00,11.64,10.22,10.72,12.88,1021,52,3.27,45,scattered clouds
1345,0.0,0.55,0.0,None,2022-02-26 01:00:00,10.46,8.97,8.72,12.88,1021,54,3.34,0,sky is clear
1346,0.0,0.505,0.0,None,2022-02-26 02:00:00,11.74,10.43,9.23,11.77,1021,56,3.31,13,few clouds
1347,0.0,0.458,0.0,None,2022-02-26 03:00:00,11.74,10.48,7.57,11.77,1020,58,3.38,22,few clouds
1348,0.0,0.304,0.0,None,2022-02-26 04:00:00,11.5,10.3,7.01,11.72,1020,61,3.37,31,scattered clouds
1349,0.0,1.092,0.0,None,2022-02-26 05:00:00,10.73,9.48,6.45,11.12,1019,62,3.41,43,scattered clouds
1350,0.0,0.276,0.0,None,2022-02-26 06:00:00,10.69,9.49,6.45,10.72,1019,64,3.26,33,scattered clouds
1351,0.0,0.252,0.023,None,2022-02-26 07:00:00,10.69,9.51,5.34,10.72,1019,65,3.11,8,sky is clear
1352,0.128,0.0,0.191,Low,2022-02-26 08:00:00,10.16,8.67,10.1,10.72,1019,55,3.45,16,few clouds
1353,0.398,0.0,0.162,None,2022-02-26 09:00:00,10.73,9.29,9.79,11.72,1020,55,3.65,20,few clouds
1354,0.584,0.0,0.244,None,2022-02-26 10:00:00,11.84,10.57,11.12,13.12,1020,57,3.44,70,broken clouds
1355,0.451,0.0,0.111,None,2022-02-26 11:00:00,12.89,11.75,11.12,14.79,1020,58,2.98,84,broken clouds
1356,2.107,0.0,0.12,None,2022-02-26 12:00:00,12.93,11.85,11.77,14.79,1019,60,2.53,91,overcast clouds
1357,0.368,0.0,0.142,None,2022-02-26 13:00:00,13.48,12.45,12.79,13.72,1019,60,2.03,92,overcast clouds
1358,0.113,0.0,0.196,None,2022-02-26 14:00:00,13.51,12.56,12.23,14.79,1018,63,1.91,91,overcast clouds
1359,0.037,0.0,0.225,Low,2022-02-26 15:00:00,13.01,12.06,12.79,15.34,1018,65,2.25,55,broken clouds
1360,0.02,0.0,0.236,Medium,2022-02-26 16:00:00,13.51,12.61,12.79,14.79,1018,65,2.57,13,few clouds
1361,0.586,0.0,0.051,None,2022-02-26 17:00:00,13.51,12.61,12.79,14.72,1018,65,2.35,12,few clouds
1362,0.691,0.0,0.0,None,2022-02-26 18:00:00,12.96,12.09,12.23,13.72,1019,68,1.86,6,sky is clear
1363,1.078,0.0,0.0,None,2022-02-26 19:00:00,12.94,12.07,12.23,13.72,1019,68,2.18,6,sky is clear
1364,0.88,0.0,0.0,None,2022-02-26 20:00:00,12.39,11.46,12.32,12.89,1020,68,2.21,34,scattered clouds
1365,0.596,0.0,0.0,None,2022-02-26 21:00:00,12.32,11.44,11.12,12.89,1020,70,1.75,26,scattered clouds
1366,0.0,0.546,0.0,None,2022-02-26 22:00:00,11.75,10.86,10.57,12.33,1021,72,0.65,19,few clouds
1367,0.0,0.49,0.0,None,2022-02-26 23:00:00,11.68,10.81,9.72,11.82,1021,73,0.63,11,few clouds
1368,0.0,0.434,0.0,None,2022-02-27 00:00:00,11.21,10.32,10.34,11.26,1021,74,0.49,20,few clouds
1369,0.0,0.456,0.0,None,2022-02-27 01:00:00,10.7,9.86,10.57,10.72,1022,78,0.5,39,scattered clouds
1370,0.0,0.457,0.0,None,2022-02-27 02:00:00,10.7,9.86,10.57,10.72,1022,78,0.84,41,scattered clouds
1371,0.0,0.48,0.0,None,2022-02-27 03:00:00,10.04,9.5,9.45,10.66,1021,92,1.86,27,scattered clouds
1372,0.0,0.419,0.0,None,2022-02-27 04:00:00,9.84,9.84,9.23,10.1,1021,95,1.08,20,few clouds
1373,0.0,0.353,0.0,None,2022-02-27 05:00:00,8.83,7.96,8.12,8.99,1021,96,1.85,23,few clouds
1374,0.0,0.284,0.0,None,2022-02-27 06:00:00,8.02,7.28,7.01,8.43,1021,96,1.6,19,few clouds
1375,0.0,0.236,0.029,None,2022-02-27 07:00:00,8.94,8.94,6.45,9.04,1022,82,1.12,100,overcast clouds
1376,0.007,0.0,0.271,Medium,2022-02-27 08:00:00,9.45,9.45,6.45,9.59,1022,84,1.21,100,overcast clouds
1377,0.0,0.0,0.368,High,2022-02-27 09:00:00,11.18,10.42,8.68,11.26,1023,79,1.21,100,overcast clouds
1378,1.32,0.0,0.8,None,2022-02-27 10:00:00,13.98,13.29,11.22,14.04,1024,71,0.8,60,broken clouds
1379,0.469,0.0,0.595,Low,2022-02-27 11:00:00,13.52,12.91,13.48,16.22,1023,76,1.49,82,broken clouds
1380,1.522,0.0,0.667,None,2022-02-27 12:00:00,14.1,13.42,14.04,16.22,1024,71,2.18,96,overcast clouds
1381,0.157,0.0,0.469,High,2022-02-27 13:00:00,15.66,14.95,14.72,16.22,1023,64,2.01,96,overcast clouds
1382,0.029,0.0,0.333,Medium,2022-02-27 14:00:00,15.66,14.95,14.72,16.78,1023,64,2.05,90,overcast clouds
1383,0.115,0.0,0.402,Medium,2022-02-27 15:00:00,15.72,14.99,14.72,17.88,1023,63,2.36,71,broken clouds
1384,0.668,0.0,0.398,Low,2022-02-27 16:00:00,15.68,14.92,14.72,16.77,1023,62,2.17,59,broken clouds
1385,1.187,0.0,0.069,None,2022-02-27 17:00:00,15.61,14.95,13.72,16.21,1023,66,1.88,57,broken clouds
1386,0.667,0.0,0.0,None,2022-02-27 18:00:00,14.01,13.35,12.72,15.1,1023,72,1.68,41,scattered clouds
1387,1.029,0.0,0.0,None,2022-02-27 19:00:00,12.9,12.28,11.68,13.99,1023,78,1.78,91,overcast clouds
1388,1.201,0.0,0.0,None,2022-02-27 20:00:00,11.85,11.28,11.12,12.88,1024,84,1.58,93,overcast clouds
1389,0.824,0.0,0.0,None,2022-02-27 21:00:00,11.28,10.71,10.57,11.78,1024,86,1.1,98,overcast clouds
1390,0.0,0.864,0.0,None,2022-02-27 22:00:00,10.63,10.05,8.72,11.78,1024,88,1.27,97,overcast clouds
1391,0.0,0.656,0.0,None,2022-02-27 23:00:00,10.61,10.05,8.72,11.22,1024,89,0.85,92,overcast clouds
1392,0.0,1.686,0.0,None,2022-02-28 00:00:00,10.58,10.02,8.72,10.7,1025,89,0.77,58,light rain
1393,0.0,0.872,0.0,None,2022-02-28 01:00:00,11.03,10.43,7.72,11.26,1025,86,1.1,55,broken clouds
1394,0.0,0.505,0.0,None,2022-02-28 02:00:00,10.5,9.9,7.72,10.7,1024,88,1.14,82,broken clouds
1395,0.0,0.312,0.0,None,2022-02-28 03:00:00,9.99,9.99,7.72,10.15,1025,88,1.26,99,overcast clouds
1396,0.0,0.326,0.0,None,2022-02-28 04:00:00,9.46,9.09,7.57,9.59,1024,88,1.45,92,overcast clouds
1397,0.0,0.321,0.0,None,2022-02-28 05:00:00,10.42,9.71,6.72,10.7,1024,84,1.55,97,overcast clouds
1398,0.0,0.354,0.0,None,2022-02-28 06:00:00,9.38,9.38,6.68,9.59,1025,85,1.24,88,overcast clouds
1399,0.0,1.545,0.01,None,2022-02-28 07:00:00,7.31,7.31,6.45,7.72,1026,97,1.16,82,broken clouds
1400,0.252,0.0,0.171,Medium,2022-02-28 08:00:00,11.14,10.29,6.77,11.26,1026,76,2.14,88,overcast clouds
1401,0.0,0.0,0.291,High,2022-02-28 09:00:00,12.29,11.59,8.44,12.37,1026,77,1.53,88,overcast clouds
1402,0.0,0.0,0.297,High,2022-02-28 10:00:00,15.06,14.32,11.68,15.15,1027,65,1.1,99,overcast clouds
1403,0.0,0.0,0.315,Very High,2022-02-28 11:00:00,16.63,16.1,14.0,16.82,1027,67,1.32,93,overcast clouds
1404,0.0,0.0,0.318,Medium,2022-02-28 12:00:00,16.79,16.27,15.72,17.88,1027,67,2.27,98,overcast clouds
1405,0.0,0.0,0.338,High,2022-02-28 13:00:00,17.81,17.21,15.72,18.12,1026,60,3.05,98,overcast clouds
